Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14	Intensity15
230.5211	-7.414902	15.11751	10.39973	4.056191	9.946784	-3.980565	1.019076	8.878997	-2.848929	-1.855624	0.6933096	5.502608	-10.22369	7.863486	-2.333293
230.8632	-11.61378	3.72581	7.619456	-8.017226	9.426793	-0.440947	-5.051888	13.1132	-6.388543	-12.78133	9.456285	-4.722404	-13.67302	-1.295964	-6.607345
231.2053	-5.302609	1.422248	9.45471	-17.31251	6.436756	1.41377	-11.69911	5.732475	-5.443603	-7.522223	8.60885	-6.669275	-7.305833	-6.7254	-0.1921042
231.5474	-1.331484	-0.7049367	22.23937	-2.268092	2.34089	-0.4318095	9.266181	3.527938	5.557465	2.855196	5.380862	14.69677	4.175723	5.540005	9.150822
231.8895	3.509185	3.488742	15.89192	12.77099	13.94004	-6.600887	26.60888	11.14333	10.66109	15.63194	2.981703	37.11298	13.98107	17.62427	13.78627
232.2316	7.656044	0.7815764	12.74942	13.17679	8.087792	0.05460187	13.56011	17.87325	3.332641	7.661943	1.206337	27.61655	6.254496	11.22373	12.51651
232.5737	3.104915	4.95488	6.030104	3.217671	4.780381	3.892896	-4.49472	12.10711	5.557395	2.285566	3.854388	3.971491	-3.521804	4.012987	-1.794713
232.9157	0.1348026	4.361243	5.780691	2.658857	4.966328	5.508216	1.034288	-0.4314319	-5.431437	-1.455202	12.76572	3.344675	-2.46282	-9.205476	-12.28101
233.2578	-7.506002	5.648921	4.992608	4.606213	4.691023	2.334554	2.330756	-10.13295	-13.08819	4.722996	15.82583	7.938585	-1.606208	-5.936606	-1.528224
233.5999	-3.789803	-1.145892	4.737272	-3.432919	-6.198693	0.3666025	5.42614	-9.272688	-4.59622	-4.246479	3.13276	5.633217	-7.598892	-6.141548	11.23489
233.9419	-9.162116	-2.440837	1.307508	-0.3284692	0.636081	-2.341276	8.181474	-2.251613	20.49244	-5.257163	-7.159259	-0.9439207	-3.689932	5.933442	8.157722
234.2839	-4.218774	-8.486432	-10.75361	-0.3998755	-6.639628	0.8771326	7.865887	6.240845	15.66763	-10.43102	1.092603	-3.895579	-4.097657	3.65137	-4.947951
234.626	-5.660623	3.886516	-3.302833	8.324705	-5.210169	5.41814	-3.372815	-4.678632	2.178283	3.02523	4.459021	-5.123046	-1.76204	3.021588	-4.723066
234.968	2.294936	1.502583	-1.630182	11.6199	-20.98061	-4.731939	1.490616	-6.616294	-2.685467	-5.039722	7.734813	-1.359548	-4.712027	-0.7650906	8.143008
235.31	1.226818	10.56003	-0.4640326	8.361653	-10.38995	-13.70833	3.270434	-11.94725	4.98694	-8.207977	8.087098	4.67273	1.462033	2.903447	12.34327
235.652	4.167914	3.298511	1.335901	4.371565	1.071168	-16.42706	7.749229	2.811344	10.12596	-15.33465	23.01492	4.034956	-6.453583	2.28458	-3.900069
235.994	1.725573	7.492108	6.847952	12.28177	14.74281	-7.122972	-1.529204	5.179285	9.773501	-4.661753	21.03556	4.021139	2.837849	3.501418	-12.76274
236.336	-2.186645	-1.385982	-2.973859	20.52706	-0.221767	-3.955123	2.588596	-1.873271	-0.8928572	-6.157403	14.77254	4.186921	7.925225	8.929713	-7.974025
236.678	1.223035	5.87614	-9.470133	2.702049	-1.70647	-4.098792	8.992797	-3.307361	-5.240557	-4.783422	-0.2578519	6.168564	7.405797	13.5104	1.471046
237.02	-5.629707	7.603466	-14.25239	0.2796304	-0.735783	-9.757655	14.34242	10.0348	3.673009	-0.2763881	-3.87972	21.41942	-5.005692	17.16111	2.006413
237.3619	-1.791174	12.67	-6.732211	1.125909	5.093051	-6.720681	-1.090516	19.12013	8.674937	0.8449306	2.176556	20.8803	0.5056542	6.107262	6.606891
237.7039	-5.244246	5.809524	-11.45609	9.97103	-2.92655	-2.10863	0.05531198	12.80599	4.576891	-0.3452107	15.86049	14.58719	-4.629311	-3.052918	11.71323
238.0459	4.854893	-3.293369	0.8866292	-1.958968	-2.901957	-3.612511	14.64305	6.612544	-7.293933	-1.763491	20.21754	6.87141	-10.27552	-7.088305	12.57661
238.3878	13.11514	-6.985792	4.209817	-4.895014	-8.639574	-15.16128	18.01749	3.869702	-11.83713	-3.133792	6.44748	7.98978	-11.61082	4.086522	14.89142
238.7297	15.64413	-0.5869785	4.15398	-9.834534	-4.811014	-24.56701	3.066587	0.2477983	-6.900976	-4.206859	3.179926	7.195605	-5.99664	9.244087	16.0574
239.0717	-0.07876922	3.519265	1.97471	-5.863066	1.65738	-16.68611	-11.04719	-4.121436	-1.208917	-5.175468	1.781719	-2.680433	-12.01563	3.958351	11.26803
239.4136	-5.040718	2.182618	3.255021	10.52367	1.993919	-1.33861	-0.3998727	-10.61366	-2.4425	-4.6444	6.545877	-4.784049	-5.252166	5.034967	7.826215
239.7555	-2.106825	8.019331	4.799219	12.13782	-2.805342	6.830681	4.351081	0.3028229	-7.12102	-11.00965	6.394877	-9.886686	7.302829	8.845703	-7.899477
240.0974	3.319206	6.827802	4.904459	15.01097	-8.817322	-1.183419	10.56475	7.44965	-1.660594	-13.82366	6.108148	-4.452672	6.867308	0.997242	-10.1668
240.4393	-1.176389	4.01693	6.942858	7.504955	-7.896583	-9.946851	2.376191	-1.708325	-8.939151	-11.035	2.160133	-2.053391	2.129144	-15.74212	-8.984327
240.7812	6.800055	8.090028	-2.488415	11.49717	-8.244492	-7.738284	-2.373508	0.7021011	0.5775307	-2.440961	2.364459	16.67851	0.2077923	-4.465427	-0.1498094
241.1231	-7.528094	12.24467	-8.217238	-1.738452	-0.309166	1.927431	-12.40004	6.082612	6.739954	-0.3672105	3.429797	19.87196	1.563021	12.8535	-9.778603
241.465	-6.915553	-2.178653	-5.236004	-2.628983	1.697929	5.411503	-2.720299	4.49327	13.32758	-1.316422	0.37606	6.110208	-0.8881969	11.77396	-0.9253023
241.8068	-7.2719	-8.340267	-2.851281	-2.852589	-5.062182	-5.246036	-1.317464	-2.609154	1.079677	-8.705697	4.931516	2.776757	7.297519	5.933268	-0.7005976
242.1487	7.989499	6.511183	-2.536104	8.613437	2.586918	-10.56637	-1.850445	10.10021	7.985984	-3.29072	7.880792	16.85828	12.16712	5.078593	-1.488467
242.4905	0.9817805	9.05024	-9.230375	18.07817	8.806632	-8.494122	3.618673	8.554577	12.80785	-13.59182	1.152124	16.83101	6.278058	5.709408	-9.633423
242.8324	0.8373237	-0.1535975	-5.575652	18.96175	11.2499	0.74344	13.1984	0.1322136	9.224504	-9.627967	1.092552	11.29395	0.2881868	3.35937	-2.077706
243.1742	2.722579	-1.954229	-14.08213	11.85295	5.661159	-1.530929	7.483498	-2.893451	-5.440146	-10.46565	-2.638028	9.570092	-12.46	10.12292	1.169043
243.5161	3.030198	11.42563	-5.498253	13.00281	16.23922	-2.972466	-7.183192	5.271272	-10.42337	3.578256	4.709784	13.06585	-14.52166	15.42792	4.822706
243.8579	-10.19774	20.17489	-7.177599	19.13308	10.41666	-14.90939	9.611186	25.98514	2.147547	-2.745883	17.65942	18.631	-1.366328	23.78264	-7.80322
244.1997	-7.694495	18.27652	-3.139093	13.80735	-2.512305	-8.415997	12.46261	31.72809	11.0558	0.2383529	22.2891	18.40588	7.51651	16.33068	-4.793145
244.5415	-9.507755	11.53052	-11.83749	3.514037	-10.3486	-6.090133	12.98617	24.98371	3.67158	-3.823636	7.93856	7.740793	-2.431421	7.33395	5.811399
244.8833	-8.184287	6.662054	-2.809559	3.129667	-9.120513	17.97862	2.267383	17.60043	-9.429776	3.432645	3.905059	0.9022312	-15.57942	6.297257	15.98918
245.2251	5.711758	8.175208	2.906451	3.520546	-13.75982	14.02781	5.00705	13.79274	-12.10596	7.191586	9.443937	-2.744867	-14.22033	2.4022	-1.478523
245.5669	14.32235	7.53995	4.382617	5.905762	-15.33836	1.250728	-1.09052	2.879761	-15.10089	8.305565	4.702955	-3.751935	-14.60561	-4.722028	-3.346394
245.9086	-0.5030726	10.41199	3.659176	6.592139	-13.73797	-13.11137	-7.306811	3.268543	-9.615014	-6.928216	3.208398	-3.282769	1.940582	6.673052	0.02109181
246.2504	-3.466675	7.713285	2.278803	1.478742	-9.693266	1.430904	-5.511583	13.03242	-0.9519831	-15.10677	-0.5503473	2.627563	9.028008	18.44377	12.56486
246.5922	0.7716288	2.67775	11.13043	1.461683	-10.44421	1.42056	-11.37017	12.75506	2.938734	-9.179237	3.192538	4.565571	-5.383214	8.739071	9.928209
246.9339	-4.163056	3.271883	18.9395	2.990271	-9.217854	-13.5251	-4.375247	3.68057	-7.996762	1.922818	10.17671	9.492704	-13.65313	-1.566125	-2.08103
247.2757	-12.55021	0.009238128	11.93816	1.063148	-2.345696	-18.62863	-6.170983	-6.244077	-14.97075	6.59552	18.86556	8.903902	-7.935518	1.298181	-7.821089
247.6174	-2.529459	-0.4216609	-4.592113	-0.7293861	0.9057549	4.396686	-1.729619	-4.863851	-9.387025	3.795582	15.17414	-0.3166024	1.206444	-0.8853075	-6.584317
247.9591	-7.943625	-1.478092	-5.313358	1.514412	5.270065	7.647843	0.6020586	5.075498	-4.706014	-0.8336915	17.01634	-7.920626	0.2154468	-5.716116	-7.733541
248.3008	-9.708702	-1.412396	2.541898	9.343201	0.6326991	-2.108912	11.65738	17.18712	-4.552782	-3.608901	19.85068	-8.251012	4.462091	-1.898533	-11.80156
248.6425	-11.32942	-8.084765	3.011039	-6.356995	-4.298452	-6.205534	9.229034	6.215193	-6.868096	-1.719072	15.38073	-8.521152	-13.24826	-3.171789	-8.793807
248.9843	0.6915512	1.11874	-9.233624	-1.063007	-15.01932	7.769635	6.15838	7.886959	-2.022974	-9.447754	-2.563762	-6.713439	-12.55453	-0.4400539	-0.8414511
249.3259	-13.66589	16.69949	-1.406018	-5.903875	-19.82541	5.069403	7.501017	16.73664	1.889817	-10.38727	-11.06939	2.149343	-5.158654	-1.314631	-2.470127
249.6676	-22.57137	11.46696	4.646718	-2.552294	-5.23033	-2.861406	16.77749	28.76136	5.241321	0.9562591	1.681426	14.27827	9.412173	5.165086	-4.865562
250.0093	-20.32154	0.9052268	8.484882	-10.91578	-4.849704	-4.244394	14.20242	14.4112	-1.267269	3.028586	8.51819	4.112114	-10.28568	2.05905	-10.2443
250.351	-7.576203	-5.779076	1.250222	-0.08383287	-12.90011	-1.953277	12.82563	5.952657	-3.904925	-12.57561	10.79803	-4.771083	-9.695895	4.140966	-2.460056
250.6926	-15.98881	2.099709	1.951192	1.547976	-22.64472	-2.017983	3.312894	2.247071	-6.813283	-22.77533	10.19786	-6.862916	-7.999195	3.566772	11.21405
251.0343	-11.92707	-8.313485	-0.3642965	-6.766441	-12.40231	2.329155	-2.138364	8.64346	-1.263203	-0.7069374	9.250664	-0.1069294	4.409146	5.799701	21.81197
251.3759	-0.05558921	-8.515973	-3.268989	-11.88273	-18.79714	-4.785416	-4.170185	4.847391	-6.254261	10.77602	0.4384825	-1.406985	-9.771768	-1.679444	-0.9024971
251.7176	6.668894	-12.35059	-0.7929968	-0.9996093	-10.64052	-6.4146	0.09237702	1.319223	-2.851131	8.079712	7.529161	2.10823	-12.51501	1.386831	-12.43207
252.0592	0.4249335	-2.568187	-8.07012	13.79347	-0.7269201	-3.127202	-7.171758	-3.356324	-7.255347	-11.52436	6.825284	10.0336	-9.192843	9.807742	-19.75067
252.4008	-0.2860556	-1.82063	-0.4766042	11.08697	7.413619	8.132817	-6.09075	9.994973	-0.5917461	-5.316785	5.698724	3.127645	-1.189166	20.8302	-3.032185
252.7425	3.029302	1.145092	-5.442097	-1.663936	-6.840484	3.722072	-4.132276	1.912794	4.947299	-1.511144	2.303848	-1.492021	-11.68125	12.07511	-8.14784
253.0841	11.03682	-7.760792	0.1450791	-5.01404	2.57825	2.8138	-1.591188	4.307196	3.064433	2.737039	10.56208	-3.979596	-19.55789	-1.030076	8.366875
253.4257	0.926183	-3.940266	-12.27978	-0.1601572	19.06521	-3.919445	0.735544	15.64366	1.216227	-16.08451	8.691648	14.87304	-13.67201	-1.184483	0.6920459
253.7673	-13.85892	-6.487149	-4.204373	-3.620158	31.69717	-10.61516	7.827184	23.75652	6.954944	-20.54796	7.84598	16.28799	-10.52662	7.636604	2.903808
254.1088	-12.60416	-6.960268	-8.737395	0.1702021	13.84357	-3.256224	9.586027	12.55762	9.504085	-26.25611	1.815573	16.22441	-3.276323	7.800653	-1.369406
254.4504	1.042762	-2.759916	5.854356	7.859479	-0.9356369	10.2612	10.65403	-4.093951	0.9990375	-6.69597	6.320061	0.1964098	4.003168	1.869149	5.17354
254.792	-2.663318	0.308859	11.05479	6.8549	-4.060907	13.80101	9.031961	-16.16638	2.349926	-3.956299	12.70396	-0.9347165	14.39011	-0.5910116	3.349417
255.1335	-2.931623	-3.321519	19.66702	-3.556596	12.85752	7.280574	12.87088	-13.31755	12.41987	-1.743892	18.50703	3.421265	7.039637	3.734226	-1.505646
255.4751	1.139749	-12.52497	9.833553	0.5146925	18.31923	0.0839968	5.079533	6.609453	13.22084	-2.748584	23.41062	2.085621	-1.065028	5.11188	3.056583
255.8167	-2.50269	-4.85618	-1.466986	1.218037	7.847309	2.247478	-5.692291	13.50488	3.747451	2.294695	15.27504	4.100944	2.373143	15.88972	0.9613847
256.1582	-7.001214	-3.440679	-6.869302	-5.107883	-6.495139	5.807771	-12.21317	4.681544	-0.6316849	-1.272526	-4.843714	5.150239	-1.315281	10.22149	-1.121117
256.4997	-6.270339	-1.827351	7.442941	-5.436998	-6.150693	1.623279	2.379159	-1.307112	-3.272737	11.37535	-12.38898	10.93449	-3.550334	6.309626	-9.406127
256.8412	0.498486	-4.806187	7.510756	5.210702	-8.793417	-6.707746	-0.6316493	2.875353	-5.742944	13.68762	5.547843	2.988141	-13.89865	0.4785928	2.992221
257.1827	-1.316669	-3.46878	-0.4131317	14.89017	-5.818658	-14.2667	-5.338921	20.07547	-7.654358	4.902924	14.89782	5.755408	6.535934	3.713112	7.120142
257.5243	-7.736489	3.634805	-13.93153	9.078786	3.406157	-21.65453	-2.260798	21.14202	-4.287802	-9.292234	7.497005	-3.02464	4.829809	-4.530328	3.384522
257.8658	-11.63102	5.588917	-4.352709	-0.5797751	14.55071	-19.75436	10.84996	12.44826	2.28325	-12.09316	1.901701	2.973521	1.232039	-5.669002	-6.316364
258.2072	-18.72965	16.40172	-15.98061	-8.224034	5.832442	-11.56289	6.501746	8.483625	0.845409	-7.540092	13.7943	14.92892	-14.88433	-0.4514466	-2.697209
258.5487	-12.63015	5.637055	-11.63927	-4.750857	-7.243568	-3.63805	-6.725408	14.67251	-2.840511	7.642962	14.71298	16.71256	-1.9885	14.25525	-10.5611
258.8902	-11.18062	1.201242	2.17101	-5.096819	-10.00599	-5.321651	-15.6381	-0.9706473	-7.407073	14.93828	7.397866	-0.8091241	-1.039579	8.536342	-6.241866
259.2317	2.29344	-4.240906	13.13577	7.340961	-6.571464	-2.046417	-9.739646	3.256535	-14.72366	-1.371122	10.7403	-3.376714	1.283879	12.21061	-0.1071345
259.5731	3.306664	8.951964	-1.537338	12.22234	6.881005	-6.583083	-3.44296	9.600557	-11.1669	-3.289184	11.49407	-5.187675	-2.429108	9.861821	15.98592
259.9146	5.470128	1.137605	-4.247337	3.86742	13.24135	-7.957931	-4.211936	14.8405	1.734952	1.646296	6.273953	-6.946234	-0.07112811	13.73689	10.2722
260.256	-5.897257	-8.481788	5.53509	-6.510945	7.05254	-8.421588	-15.80706	-8.503017	2.02383	1.900033	-2.511672	-5.765432	-10.79676	-4.295904	3.953914
260.5974	-11.72301	-1.710527	4.155339	1.37354	-1.144646	5.029716	-10.70571	-3.443934	2.24287	-2.732904	8.879175	5.623535	-17.964	-1.409322	-11.74006
260.9388	-10.83929	7.566981	8.873731	5.195522	-8.898744	3.42672	-6.137038	7.875497	5.551934	-3.380024	11.08699	1.348028	-15.09284	14.69724	-7.779144
261.2803	-0.5786359	10.37587	8.305597	-0.5004259	-3.500222	4.985069	1.896196	13.38214	11.8749	-1.670783	13.90363	-1.967227	2.583764	16.55411	-0.3954664
261.6217	-3.715144	9.083438	0.03588624	1.42978	-3.001914	0.8042423	6.131628	-1.468758	6.912267	-7.245159	3.811805	6.922715	1.607909	12.77934	-6.427819
261.9631	-5.653293	12.75634	-11.98143	13.72281	11.14061	4.354958	15.35627	0.4689149	8.233365	-10.25828	1.760177	10.66043	-2.978507	6.541744	-9.530252
262.3045	1.538414	2.261203	-10.73974	18.02043	10.00392	-1.064899	15.9723	11.52654	0.5354901	-3.531729	2.633444	6.713736	-8.726641	12.20269	-9.796265
262.6458	13.95958	4.317274	-1.452573	15.23407	5.108246	-0.1232691	15.14367	10.68369	-3.319805	2.555401	18.5509	1.075376	-2.187798	1.475527	0.4889353
262.9872	9.002755	0.3845128	4.260207	14.15653	-8.753031	-7.257054	-0.9726804	1.671588	-1.971538	-1.490752	17.55819	1.37041	6.716928	-8.923434	1.786285
263.3286	-2.117987	2.938675	9.902542	15.02961	-14.77592	-8.120616	-7.245822	-1.514926	-2.918122	0.08135709	-0.9478854	1.703564	7.523213	-3.513434	9.041393
263.67	-0.8907847	-3.842712	2.902338	5.952877	-6.954422	3.641043	-3.923487	4.393578	-4.639964	7.686378	-14.46155	-0.8804657	-6.268116	10.1983	0.6850687
264.0113	7.614608	8.839722	3.013117	2.082135	4.843734	15.49463	13.52716	13.81853	3.677128	3.447608	-4.676983	10.27938	-14.91083	21.10891	-6.550591
264.3527	4.204916	8.51267	8.006535	11.51497	6.925608	7.050927	0.6929742	4.816114	1.859785	-2.870149	4.906375	13.04429	-8.600579	4.887259	-0.8025189
264.694	-2.076575	18.39456	5.489053	5.951267	16.67597	-2.598549	-2.351523	4.488634	0.3896556	-6.977777	10.47716	11.63556	-1.034303	10.88278	-1.646763
265.0353	-12.55179	12.89936	-3.140908	-3.371811	14.9445	-12.75828	-8.048795	5.104187	0.7969968	-4.808061	8.692414	4.58072	6.417525	6.956925	-3.147052
265.3766	-6.201751	19.6136	-7.463093	-1.127789	10.114	-13.50856	8.758924	11.33544	7.876682	-2.387906	11.84732	15.52467	9.306567	12.34735	0.08208369
265.718	-2.853856	17.5029	2.243662	7.304861	-3.035694	-6.05599	7.462347	-3.452096	0.1591933	1.064951	1.791349	16.40419	2.707061	1.064577	9.405941
266.0593	4.869475	13.09231	5.910867	-9.032173	-2.540979	0.02255023	9.377991	7.531472	-0.3746452	-2.714733	10.38121	9.684838	1.726609	8.936699	4.437763
266.4005	0.3151041	-6.381193	-0.366664	-6.97991	-0.1986845	-2.533684	1.082758	17.88873	2.492163	-0.7219737	10.34421	5.39319	3.243066	10.98211	-8.399397
266.7419	-3.672656	-11.71682	-5.706007	-3.374164	9.966747	1.592871	8.278911	19.37967	-0.3921758	3.7121	17.06632	7.423301	4.796355	17.69691	-1.458714
267.0831	-14.85712	-12.64903	-12.46423	2.771484	11.55452	5.83686	-1.653704	6.065351	-11.06417	-13.06136	7.665915	10.79834	-0.5513983	4.113477	9.28441
267.4244	-10.26778	1.742138	-14.02131	4.559872	4.302105	0.2330941	4.114225	11.63401	-10.09825	-16.25855	10.03722	14.12258	5.3528	0.766771	14.82502
267.7657	-7.337605	5.405937	-16.77727	13.16713	-8.732743	-2.194741	4.025292	-1.638842	-1.911983	-3.91272	0.770495	-2.533725	-3.225016	-3.038284	3.776973
268.1069	-3.81849	5.426046	-2.408042	6.672086	-17.98623	5.583127	12.82274	-7.428222	11.40875	8.124205	4.587502	-5.163827	-10.22476	-5.615294	12.22066
268.4482	-3.658113	3.524371	0.576905	1.905723	-11.69416	-1.31156	3.563523	-4.668158	11.92531	-12.52283	0.6242028	1.129576	-8.100483	-7.443983	21.48471
268.7894	1.025849	4.91748	6.3265	8.553642	-1.747978	2.829518	7.690381	10.7686	5.082167	-15.0723	5.842457	22.83455	4.314274	11.35516	9.755651
269.1306	5.333245	-1.04212	-0.7035546	9.837981	-4.948792	7.583659	-2.362284	-0.9018849	-5.223712	0.8390461	-7.132454	5.209541	6.757378	11.73751	-3.49406
269.4719	5.640272	-7.763378	-2.832984	11.41839	-10.00198	0.2882564	1.389763	4.814956	8.841884	6.730865	-2.699609	-0.6414711	-5.605577	13.17946	-5.351064
269.8131	-2.014488	0.803279	-7.454894	5.631215	-2.640266	-21.41221	5.965857	3.196687	10.03683	-2.663384	-6.503582	-5.519439	-11.23657	5.816262	1.230088
270.1543	-10.03121	12.44609	0.8205945	4.342808	6.195229	-18.61808	17.7037	5.679874	2.799203	-5.028538	8.837578	10.35504	-8.329986	1.530045	-5.114257
270.4955	-6.574099	10.62994	1.735697	-2.023667	-7.229945	-16.8614	16.86484	-4.898484	-4.491723	-3.922126	9.714883	12.06826	12.97547	-5.808086	0.04947244
270.8367	0.04813642	-4.243855	-3.287169	-4.601053	-12.40218	-9.692056	9.876802	-2.316835	-0.4148593	-5.263356	11.33395	6.167957	13.56308	0.2444247	9.060569
271.1779	0.5281987	3.363403	-11.63326	-10.29619	-6.349835	-7.490915	0.6488308	1.1666	-5.596593	-11.64744	4.617732	1.155509	5.128713	7.753455	13.93291
271.519	-3.119739	17.63826	-9.963996	-2.989655	2.963012	5.040694	-0.09427182	9.293476	-9.253349	-4.785032	11.67092	-8.940105	-11.86795	11.34085	10.30081
271.8602	-8.27269	20.41038	-10.8138	5.187138	-2.330699	4.48256	-0.3245784	8.399593	-0.08655342	-7.349016	9.391024	-6.455624	-2.619257	11.01883	-3.696934
272.2014	-7.170432	11.06339	-10.94229	9.50089	-2.822811	7.147824	-2.488511	1.627502	1.041569	0.2897659	1.323313	1.695547	0.3186308	13.22391	-12.08416
272.5425	0.2913815	5.345094	-10.77887	2.132371	-7.880763	4.533183	-5.083772	3.750065	3.131262	1.836582	-6.797914	7.364452	0.8652452	7.276839	-4.596824
272.8836	4.219952	3.740346	-0.554544	0.108965	-12.4561	11.20637	0.2352188	2.900495	3.28039	6.731616	-12.22227	2.5305	-4.043532	13.79269	11.83196
273.2248	-5.672121	5.155975	-8.845844	-4.216383	-5.010853	1.419551	-1.457845	8.388939	8.054705	-8.303487	-13.02795	13.21451	-3.384191	12.23387	8.625514
273.5659	-7.903233	12.24696	-7.256228	2.075504	1.73886	-9.553084	-0.2120788	-0.2345055	4.084318	-9.471209	-6.974656	25.27209	-3.097356	17.4834	3.571557
273.907	-0.9760949	2.450502	-7.140805	-0.07569536	-2.261073	-10.51633	9.911949	-6.687395	1.185798	-3.192896	0.5951231	11.5226	-8.249371	4.359466	1.723943
274.2481	9.073253	-4.364346	6.197272	2.273994	6.360708	1.791143	17.39403	4.743811	-3.866698	-3.033409	0.4689499	4.67763	-9.473989	0.9090993	5.759944
274.5892	6.357561	-4.376218	1.724762	7.891251	11.74807	-3.784872	6.177865	15.18161	-6.632249	-10.93477	-1.622614	1.438451	-9.815619	3.847007	-5.092413
274.9303	2.223099	2.933711	2.264633	6.351128	6.451209	-19.75666	-6.50699	15.39922	6.92303	-6.933986	6.729378	13.01283	-19.21377	6.660357	-16.34245
275.2714	-8.298641	6.936044	-7.592852	-1.294799	-3.084363	-22.78532	7.180951	8.88378	11.21887	-3.908086	2.805051	11.34909	-17.59317	4.265984	-24.62871
275.6125	-16.53958	7.199677	-1.591548	-6.09727	2.158428	-10.78571	20.4402	14.3314	7.07152	-7.136035	0.2014558	13.71116	-6.137655	5.888392	-9.066249
275.9536	-14.73481	10.57296	-4.41181	4.52302	-1.901763	-3.51014	17.73213	3.910593	-0.1479425	-9.927252	-4.820951	7.591101	-2.675474	2.229196	-0.03472245
276.2946	-5.530536	0.7086076	-4.870055	4.815094	-6.660615	-5.047862	-1.686836	-7.106019	3.057133	0.927186	5.420393	14.96841	-15.82481	-3.316222	0.672434
276.6357	5.993218	-0.9444683	-9.546875	3.210826	-8.987379	-3.109021	4.294265	-3.366214	-1.92192	7.838174	4.435741	15.58115	-16.00002	-9.280764	6.160257
276.9767	7.985201	1.694813	-4.5564	-1.39772	-3.28441	-6.383754	-4.257854	-1.180767	3.922907	9.550263	7.352581	8.606217	-9.300292	-8.177377	7.711305
277.3177	4.116023	5.580694	-10.34968	-7.841834	5.899891	-13.87599	-8.253433	4.1956	7.439421	0.8955216	-2.696501	5.067868	-5.261745	-12.70316	3.474931
277.6588	-3.954022	-2.31177	-1.95557	0.9206831	6.74805	-6.152625	-6.935884	-0.4623447	0.3660682	1.401262	2.788072	0.6390636	-7.702861	-7.20365	3.206038
277.9998	-8.93032	-4.473866	1.990664	2.925035	-7.791668	-2.356671	14.66359	8.524878	-12.97514	-5.373571	-2.103503	0.154633	-5.173104	-1.306747	7.775221
278.3408	-9.225511	-3.12393	0.4483813	1.308231	-12.0764	-2.179412	15.02701	10.01871	-4.227994	-6.538809	1.025481	5.860036	-10.20495	0.02021483	5.890808
278.6818	4.449059	-10.15006	-11.90082	1.895663	-13.14118	-9.436441	2.55612	9.846997	2.519046	-11.81023	0.7088659	9.590855	0.578365	-0.5097024	1.113575
279.0228	13.79789	-5.24517	-6.980414	10.16126	-4.771402	-5.10339	-2.010874	-2.757323	1.550079	-0.8509538	11.34042	6.350536	2.854651	-0.4460595	4.492044
279.3638	12.65951	12.00233	-9.52832	10.00258	7.001895	-7.391326	0.8285006	-4.39793	0.8164957	-2.659149	3.064808	-0.3988927	11.50779	5.582659	2.857395
279.7047	1.371127	10.04054	-4.575131	-0.1037376	20.1833	-4.214689	9.168659	-0.8447253	6.386779	0.5031132	4.546886	-3.624108	1.830715	14.76255	4.593344
