SPECTRUM DATA FILE
SpectrumCount:	7
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	press0_2	press0_4	press0_6	press0_8	press1_0	press1_2	press1_4
Date:	2022-02-16T16:39:57.0793301+00:00	2022-02-16T16:41:53.4875983+00:00	2022-02-16T16:42:37.8891153+00:00	2022-02-16T16:43:58.5908464+00:00	2022-02-16T16:44:44.0927301+00:00	2022-02-16T16:47:09.5960090+00:00	2022-02-16T16:48:10.2987359+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.2710881	0.222379	0.1448925	0.08582424	0.06430244	0.06372198	0.05398405
Temperature:	24.6405	24.53796	24.53796	24.6405	24.53796	24.6405	24.53796
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611
ProcessingSteps:	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7
492.0536	1.257685	-3.807319	113.4305	787.8748	849.9586	1144.407	1345.117
492.3887	-3.549401	-5.224613	116.9161	815.5059	854.7371	1134.824	1368.2
492.7237	-10.94282	8.180383	123.7961	835.7093	879.9064	1136.597	1348.856
493.0587	-8.229455	10.11118	114.5296	849.5576	899.9718	1167.007	1344.116
493.3937	-0.06292819	4.322188	120.3014	850.1058	905.0136	1163.996	1357.876
493.7288	-7.166102	-3.114652	121.676	862.6056	899.7348	1151.482	1371.382
494.0637	-9.128293	4.476377	128.7121	878.2883	914.5562	1148.928	1348.016
494.3987	-9.492113	14.00133	127.8097	889.2408	918.1091	1156.436	1360.736
494.7337	-0.4693368	16.19385	113.4659	908.4377	899.332	1143.93	1376.698
495.0686	-7.994808	15.70177	102.9713	916.7302	897.7952	1117.017	1386.298
495.4036	-0.4274312	15.86112	114.52	926.0541	927.2012	1115.62	1365.491
495.7385	3.769713	5.488157	136.1201	921.745	965.4101	1138.959	1401.094
496.0734	3.426325	5.098453	138.925	924.389	978.8643	1189.241	1395.689
496.4083	3.309787	13.17678	127.8425	944.5038	994.3041	1190.384	1400.298
496.7432	11.01397	7.981699	121.12	969.304	1015.445	1177.669	1380.541
497.0781	-0.8076913	7.35364	119.0364	967.6188	1023.751	1154.68	1385.169
497.413	-10.52147	3.181046	126.4036	953.3921	1014.193	1131.203	1379.744
497.7479	-3.135506	9.996258	125.6007	968.2122	1019.591	1136.702	1382.13
498.0827	4.984348	-0.2387179	133.0362	986.998	1026.723	1148.711	1365.531
498.4176	-0.1242111	4.837127	122.2306	993.195	1037.903	1179.933	1366.488
498.7524	-4.234016	4.60347	121.615	994.2167	1067.547	1174.495	1364.544
499.0872	8.135202	1.910029	120.3049	998.6704	1080.929	1177.398	1357.72
499.4221	15.02163	-1.88201	141.3371	1015.314	1074.026	1176.864	1321.765
499.7569	11.09304	-5.014187	143.8513	1046.948	1087.393	1208.058	1326.232
500.0916	-5.977306	13.57612	138.7951	1052.146	1106.653	1206.977	1303.48
500.4265	-13.98178	19.33922	143.948	1026.433	1120.569	1188.34	1302.588
500.7612	-3.601865	24.29505	154.4942	1011.362	1119.115	1161.452	1288.74
501.096	11.42964	2.72246	154.7561	1045.426	1132.109	1164.532	1283.655
501.4307	8.809328	14.58763	137.8724	1051.364	1117.269	1186.202	1257.27
501.7655	0.1945185	17.2375	138.9478	1052.482	1136.182	1214.623	1258.906
502.1002	-9.144301	16.52754	138.2342	1054.666	1136.631	1210.434	1263.193
502.4349	-13.89271	-2.993421	152.0984	1074.214	1143.139	1191.497	1237.52
502.7696	-21.04832	0.8468772	157.5658	1058.538	1147.143	1199.3	1211.315
503.1043	-11.34968	7.743942	160.0986	1052.506	1173.286	1188.968	1226.595
503.439	-6.346742	9.779474	142.1112	1037.871	1161.845	1168.128	1239.666
503.7737	-5.422085	12.14879	122.7001	1025.563	1138.661	1151.074	1215.783
504.1083	1.265207	16.29	122.5493	1039.722	1115.144	1190.277	1165.794
504.443	-1.308258	15.87016	135.9884	1059.788	1119.916	1229.069	1143.743
504.7776	0.4406677	0.4734515	147.5178	1082.126	1119.637	1219.731	1135.253
505.1123	7.24	-4.242071	145.3872	1063.088	1130.635	1197.287	1146.988
505.4469	9.66992	1.511373	141.4289	1049.907	1132.959	1188.848	1141.667
505.7815	0.7439225	12.35095	137.97	1015.123	1149.447	1212.455	1128.963
506.1161	3.364711	18.6734	136.371	1006.167	1126.265	1203.664	1116.577
506.4507	11.97612	22.09896	136.0679	996.562	1105.274	1190.196	1128.806
506.7853	8.732368	17.47378	131.321	1004.897	1092.307	1158.305	1126.027
507.1198	0.839934	15.52816	122.7434	1023.076	1097.391	1157.784	1116.449
507.4544	-0.9489586	22.44112	131.7508	1015.375	1103.644	1173.531	1106.075
507.7889	-3.991023	21.73094	145.9772	1031.568	1109.214	1193.106	1119.52
508.1235	2.949369	19.8634	153.8773	1030.654	1110.875	1183.321	1131.315
508.458	0.2836354	3.813828	140.4323	1023.309	1110.461	1193.463	1113.832
508.7925	-2.968767	5.318773	125.7203	994.0897	1103.197	1189.574	1093.648
509.127	-10.38607	15.32036	133.8858	1011.398	1086.578	1200.916	1089.915
509.4615	-3.704651	32.79027	139.0246	1011.953	1053.904	1214.686	1097.108
509.796	-5.957922	27.09735	144.7936	1005.128	1052.121	1233.961	1097.719
510.1305	-2.834156	12.46626	137.7694	1013.162	1053.024	1227.024	1110.124
510.4649	2.192685	7.111917	149.1469	1042.967	1069.471	1232.55	1120.728
510.7993	0.8758803	13.71233	145.9548	1031.22	1062.511	1240.033	1082.977
511.1338	-9.159603	24.45491	144.3736	1016.52	1053.066	1191.181	1089.31
511.4682	-15.82039	28.91714	129.856	1021.414	1052.331	1168.456	1116.676
511.8026	-11.74008	28.54526	129.8583	1033.194	1049.812	1181.216	1151.681
512.137	-0.3767103	12.16795	138.2932	1046.854	1046.561	1200.915	1115.448
512.4714	2.863706	4.818163	153.1427	1051.634	1044.683	1226.981	1092.282
512.8058	4.501818	5.459691	152.654	1056.807	1049.061	1247.763	1082.717
513.1402	-1.554217	14.61941	158.7614	1063.769	1054.716	1257.521	1109.384
513.4745	10.88632	0.1421594	166.8516	1078.69	1037.353	1237.758	1106.259
513.8089	5.257911	2.315279	169.0625	1058.8	1029.598	1220.136	1111.589
514.1432	11.53663	-5.839437	168.0281	1049.593	1024.327	1196.395	1116.171
514.4775	15.04772	-2.103857	170.3398	1077.403	1025.858	1198.637	1121.226
514.8119	14.8205	-3.504889	178.8297	1090.413	1008.803	1182.805	1104.723
515.1462	-3.250284	3.511628	171.5181	1079.75	1012.714	1138.598	1098.741
515.4805	-9.048529	13.27754	171.2837	1059.252	1024.438	1144.863	1091.6
515.8148	-4.890125	18.57445	176.1897	1050.528	1040.978	1164.18	1099.547
516.149	0.5152347	19.50378	193.1502	1039.055	1034.848	1173.43	1103.76
516.4833	5.578581	3.735619	202.0604	1079.069	1036.189	1171.935	1098.092
516.8176	6.076901	5.148519	197.6088	1096.171	1011.508	1179.799	1093.316
517.1518	-1.446835	12.91493	186.5773	1109.378	1022.825	1165.67	1109.358
517.486	-9.033939	10.86624	181.1517	1109.249	1020.669	1146.225	1102.307
517.8203	-2.628614	3.968939	188.8302	1141.312	1037.311	1140.225	1088.083
518.1545	7.809819	5.753829	201.9033	1150.911	1030.721	1126.332	1065.978
518.4886	9.588899	21.92509	205.5549	1145.473	1038.998	1164.156	1073.335
518.8228	1.783422	23.13872	211.7893	1133.286	1020.031	1182.281	1062.4
519.157	-3.54141	23.87865	213.6546	1118.558	1015.964	1206.445	1069.079
519.4912	0.2677307	12.82744	215.5231	1117.006	1012.947	1177.16	1059.335
519.8253	7.081692	4.014101	210.1974	1121.37	1029.953	1147.225	1073.405
520.1595	8.161611	-2.573085	205.7466	1111.621	1029.656	1112.094	1071.124
520.4936	11.28765	6.175314	206.6127	1098.635	998.9637	1121.631	1082.866
520.8278	3.999371	16.66665	205.4367	1087.046	963.6911	1156.597	1088.43
521.1619	-6.366537	15.37262	213.3293	1122.892	967.048	1160.407	1079.461
521.4959	-9.140222	10.79373	216.843	1129.717	980.0538	1114.078	1062.099
521.83	-1.937536	7.585123	223.6612	1128.091	967.1282	1097.357	1036.537
522.1641	4.189395	8.700042	221.7605	1110.232	956.8407	1141.865	1035.75
522.4982	2.086222	0.6425145	218.026	1109.979	962.7072	1175.192	1022.439
522.8322	18.84574	-1.36021	214.5776	1104.097	971.6106	1155.781	1035.14
523.1663	17.28911	3.011482	217.0334	1098.522	974.8727	1171.361	1037.731
523.5003	9.632356	6.26996	217.1022	1091.739	966.9949	1189.883	1039.514
523.8344	-5.606995	5.650043	214.0765	1081.573	962.8926	1184.497	1031.755
524.1683	0.5379617	-3.769513	224.8378	1064.539	958.8979	1157.394	1031.516
524.5023	-0.4842107	-13.1476	228.8414	1073.701	966.1388	1162.288	1029.523
524.8363	3.846633	-11.77362	235.1503	1071.53	956.6011	1162.38	1008.818
525.1703	-3.955019	-4.780102	221.409	1075.569	943.4578	1174.937	1026.99
525.5043	-6.958731	4.643975	227.3427	1059.015	932.7995	1187.206	1040.643
525.8382	-9.427597	7.833905	224.5669	1058.866	942.1024	1236.857	1050.147
526.1722	2.434896	15.75154	232.409	1033.026	938.1527	1261.037	1041.067
526.5061	12.83634	10.35586	233.9199	1035.031	917.5926	1269.449	1061.94
526.84	8.841745	5.725348	240.2733	1043.686	927.7706	1290.099	1066.797
527.174	-1.290046	0.6462138	250.489	1055.83	949.4782	1304.451	1048.056
527.5078	-12.62217	0.2954646	253.5344	1033.168	942.9244	1279.401	1014.522
527.8417	-14.33695	0.8366632	256.0715	1009.397	932.6181	1250.88	1012.323
528.1756	-10.26135	5.865479	251.989	983.685	940.0539	1240.261	1049.376
528.5095	0.4123684	4.136531	255.7178	989.6541	980.8808	1245.381	1081.213
528.8433	11.32196	-4.474833	258.6748	996.8928	971.261	1271.511	1067.299
529.1772	7.385579	1.627046	264.6108	1004.023	958.7053	1315.139	1062.394
529.511	4.126196	18.81031	259.2165	999.5086	944.5133	1316.905	1057.954
529.8448	-3.46879	22.2614	257.7948	1001.502	957.9777	1308.162	1075.656
530.1786	-4.607103	15.83049	257.4018	994.1239	969.7814	1306.135	1079.223
530.5125	-1.08018	2.08605	262.988	1023.476	986.5332	1288.5	1102.891
530.8463	7.059007	-7.632017	253.5049	1037.444	1008.869	1282.049	1081.929
531.18	5.597157	-16.09755	244.7455	1032.97	1020.77	1335.034	1090.367
531.5138	3.232051	-6.708196	257.4574	1007.719	1016.636	1366.916	1115.747
531.8475	2.923161	-1.157281	276.1539	998.3142	1001.654	1352.264	1151.892
532.1813	1.29825	1.491523	272.1335	999.3092	999.2076	1277.207	1159.099
532.515	-5.427227	-7.215477	264.1588	1004.339	1030.741	1276.915	1155.356
532.8488	-4.544156	-2.999892	279.9563	1003.708	1046.666	1270.254	1151.482
533.1824	3.542482	4.260018	300.5779	993.4388	1051.024	1302.707	1153.372
533.5162	11.58723	14.1383	292.9124	987.0963	1067.367	1307.312	1155.688
533.8499	10.79403	7.093416	279.7296	994.4418	1090.908	1309.132	1151.74
534.1835	11.5149	12.21099	282.3426	981.8214	1100.427	1265.364	1161.904
534.5172	8.863256	15.69507	292.822	1006.971	1108.606	1238.275	1181.26
534.8508	11.33013	26.62404	299.901	1004.529	1126.128	1208.448	1174.693
535.1845	9.585689	12.49343	307.6281	1020.892	1136.138	1195.432	1183.884
535.5181	11.57885	10.22869	313.4063	1009.011	1137.408	1175.62	1210.224
535.8517	4.342402	12.99211	317.5692	1031.418	1149.736	1197.782	1244.832
536.1854	-5.818251	22.90981	323.2851	1010.129	1157.796	1183.071	1224.636
536.519	-18.48796	8.86758	335.0058	1023.615	1179.559	1197.212	1221.666
536.8525	-0.1543176	8.52385	332.3174	1039.159	1204.566	1205.756	1228.722
537.1861	10.95754	14.36454	329.5342	1040.794	1235.04	1196.744	1275.455
537.5197	15.40218	21.13319	336.9582	1022.999	1259.931	1152.902	1285.336
537.8533	9.117914	11.30081	339.7756	1028.445	1273.875	1168.678	1287.292
538.1868	21.03323	13.69761	342.6565	1041.365	1268.77	1225.309	1299.869
538.5203	17.95561	18.96502	354.3458	1047.458	1286.351	1242.419	1325.708
538.8538	22.99525	32.2827	368.8467	1066.703	1312.936	1233.384	1313.31
539.1874	30.11544	29.31758	380.9134	1068.904	1362.875	1218.351	1285.882
539.5209	18.4905	38.07297	381.2183	1043.664	1386.619	1172.296	1283.273
539.8544	3.869783	35.72415	388.5034	1019.632	1389.974	1156.938	1286.91
540.1878	16.04573	35.9502	376.5646	1010.565	1358.997	1177.042	1276.173
540.5213	20.19495	30.43212	373.5234	1011.424	1369.158	1201.884	1268.213
540.8547	8.630666	31.7761	375.2285	1019.159	1377.27	1184.484	1258.707
541.1882	-9.57497	30.46524	381.4692	1013.325	1384.693	1200.656	1280.091
541.5216	-5.347033	30.03569	364.6339	997.6508	1402.342	1219.243	1276.689
541.855	-22.4849	25.5108	342.1776	974.5229	1446.195	1190.736	1254.16
542.1885	-35.24789	32.33367	334.276	939.1139	1462.505	1123.01	1227.484
542.5219	-42.09579	32.1756	344.959	936.0339	1463	1159.964	1241.486
542.8552	-28.40033	33.58651	351.0275	959.8083	1465.641	1201.717	1233.759
543.1886	-29.4004	14.84079	358.8544	964.7328	1456.609	1223.294	1224.535
543.522	-31.98505	16.45959	335.1166	915.2463	1434.838	1176.016	1213.86
543.8553	-47.55506	9.926232	318.8976	883.7099	1450.687	1171.581	1196.529
544.1887	-50.84196	12.50743	303.8237	867.0492	1469.661	1143.562	1185.292
544.522	-56.51773	6.392821	317.4268	894.1378	1471.745	1143.255	1205.025
544.8553	-46.04382	0.7524315	321.8145	909.1191	1454.74	1145.144	1214.923
545.1887	-49.74623	-6.163168	332.3608	903.1001	1471.441	1185.837	1209.715
545.5219	-42.77003	-9.952337	343.1423	858.4949	1463.193	1221.655	1201.104
545.8552	-50.80516	-6.840207	336.5252	848.207	1470.483	1199.063	1211.6
546.1885	-62.87883	-8.919543	318.1249	847.8522	1467.55	1156.497	1200.651
546.5218	-67.51925	-14.1849	319.7588	869.5161	1465.107	1184.823	1198.345
546.855	-46.2205	-12.16265	344.8077	896.6419	1450.19	1244.947	1178.196
547.1882	-32.56647	6.939722	373.4462	911.1552	1444.837	1276.187	1174.841
547.5215	-30.94714	20.35248	384.9757	907.3224	1468.41	1234.648	1177.014
547.8547	-37.89445	27.57972	379.775	901.0546	1476.211	1214.613	1180.946
548.1879	-35.79966	15.16894	361.2062	902.6789	1472.789	1223.672	1182.31
548.5211	-27.02387	-0.3704744	368.0017	903.4814	1475.602	1273.567	1198.949
548.8543	-10.91736	-2.151977	384.3214	894.0626	1501.864	1300.234	1208.233
549.1875	-5.184587	6.730411	396.8682	894.6536	1498.455	1312.977	1198.795
549.5206	-6.385908	12.38202	396.3695	895.5887	1480.991	1267.682	1202.72
549.8538	0.4761845	8.155222	385.0045	917.89	1487.219	1242.138	1216.895
550.187	-10.49957	13.44049	372.4716	924.2194	1485.339	1241.838	1217.667
550.5201	-9.582877	7.762204	377.0783	938.7044	1492.832	1283.213	1201.522
550.8531	-7.683138	14.84583	378.9938	928.0746	1499.864	1249.107	1182.55
551.1863	1.960518	9.662007	373.8737	914.0822	1520.504	1233.266	1173.107
551.5193	-6.298257	-2.031975	378.3862	916.582	1500.468	1198.89	1176.092
551.8525	-6.177733	-16.82222	385.9344	932.6743	1486.061	1196.964	1196.318
552.1855	0.3271519	-9.057178	381.9631	949.3537	1479.894	1159.673	1202.584
552.5186	3.304454	2.570798	380.3595	953.7579	1480.149	1178.547	1212.196
552.8516	-1.456625	12.49637	382.5685	967.711	1456.835	1202.414	1206.57
553.1847	-15.37729	17.11801	390.4225	962.5499	1452.855	1206.869	1229.952
553.5177	-11.09948	23.42111	393.8944	977.5146	1472.847	1153.05	1242.977
553.8507	-8.340576	18.27236	382.7937	978.684	1501.972	1139.853	1251.591
554.1837	2.62695	9.540042	367.8848	1017.461	1496.961	1147.7	1249.129
554.5167	-4.66043	3.313574	368.3188	1041.017	1490.873	1157.926	1271.589
554.8497	9.851415	7.631198	384.3883	1056.497	1482.019	1110.373	1267.155
555.1827	3.421649	3.454824	404.213	1050.603	1512.909	1084.652	1251.472
555.5156	3.934821	4.471158	421.3752	1058.821	1519.102	1085.056	1241.345
555.8486	-4.858813	-6.252081	417.8376	1084.607	1516.628	1094.115	1260.36
556.1815	0.7851241	0.4704281	406.1123	1096.883	1485.961	1073.017	1285.911
556.5145	-4.481197	1.116621	414.1892	1122.246	1489.508	1042.389	1303.483
556.8474	-7.795001	4.77381	424.5539	1139.081	1490.145	1071.07	1304.048
557.1802	-10.88553	-7.146358	428.6858	1159.356	1505.261	1081.241	1295.134
557.5131	-8.721575	-1.501404	426.1978	1155.08	1476.862	1028.879	1270.848
557.846	-1.788492	9.258203	428.2751	1154.14	1464.787	967.9879	1252.232
558.1789	5.571969	14.76817	435.5655	1173.875	1444.509	966.8454	1250.061
558.5117	2.272637	13.6207	434.8885	1203.741	1471.656	973.6478	1253.926
558.8446	6.848193	19.04659	431.4243	1238.668	1479.333	940.3567	1265.139
559.1774	10.27415	13.32989	442.4163	1259.897	1515.981	937.0315	1286.24
559.5103	16.15451	-1.063536	465.9123	1280.819	1502.717	944.7401	1302.108
559.8431	7.326971	-5.080312	475.3473	1320.707	1502.601	970.9434	1289.288
560.1758	0.2092573	8.812523	456.7972	1352.91	1494.195	978.4642	1301.154
560.5087	-12.26639	10.28766	444.3546	1362.548	1505.9	1000.704	1312.638
560.8414	-6.074736	0.7818905	452.8681	1379.203	1505.775	999.9901	1309.012
561.1742	-13.70859	-1.109979	478.9418	1430.092	1497.671	984.5542	1288.751
561.507	-7.309965	1.168258	496.3853	1448.191	1490.475	958.0864	1280.029
561.8397	-9.271267	9.228481	487.2784	1444.072	1493.89	942.3552	1300.586
562.1724	3.047081	11.32969	486.1078	1426.505	1495.744	962.0796	1303.272
562.5051	-8.302572	11.35197	487.4042	1468.271	1508.238	988.4437	1307.099
562.8378	0.4993363	7.0431	496.8978	1488.313	1517.431	994.6774	1310.59
563.1705	-3.840301	15.95391	507.8728	1531.128	1532.59	971.5259	1332.914
563.5032	-0.4424402	19.38633	515.6348	1535.358	1526.101	970.038	1326.29
563.8359	-8.274496	19.08656	534.3719	1567.415	1512.539	986.3738	1330.958
564.1686	2.52358	13.02357	536.431	1576.199	1495.658	987.2994	1321.706
564.5012	3.096093	3.639456	545.4605	1633.323	1476.835	988.2672	1344.881
564.8339	1.436911	-0.3557959	536.6011	1656.743	1465.886	970.4567	1349.484
565.1664	-6.182631	5.3919	552.2383	1629.989	1475.359	998.672	1349.931
565.4991	4.445376	16.47837	561.8926	1637.639	1503.788	1054.003	1316.992
565.8317	8.897605	14.51498	571.1287	1728.777	1527.929	1087.71	1330.054
566.1643	5.110515	10.88537	579.1431	1774.406	1506.432	1075.551	1315.824
566.4969	-1.138319	2.409251	593.4501	1765.503	1496.347	1063.861	1321.311
566.8294	11.31027	5.655067	582.3269	1763.521	1496.987	1061.382	1312.806
567.162	10.97335	23.64772	556.4888	1799.482	1515.247	1037.325	1318.23
567.4945	11.34117	29.98165	570.4631	1779.464	1494.06	1031.276	1289.583
567.8271	-0.6367896	12.14922	609.7366	1759.83	1471.287	1062.763	1286.369
568.1596	4.508237	5.154759	624.8694	1740.98	1444.922	1081.355	1315.677
568.4921	-6.875932	9.584374	623.7668	1800.686	1451.982	1089.71	1324.97
568.8246	-15.27814	17.46707	610.2439	1847.593	1434.083	1097.914	1332.088
569.1571	-27.00341	7.484361	618.5004	1847.393	1436.669	1120.116	1314.001
569.4896	-9.035161	5.57091	624.376	1826.131	1426.894	1139.991	1311.17
569.822	-1.944395	-3.343817	640.3699	1851.331	1460.59	1175.659	1297.122
570.1545	-6.418272	4.131232	628.7696	1856.971	1437.596	1163.335	1317.228
570.4869	-24.06719	6.441067	646.5707	1875.231	1445.438	1120.539	1327.14
570.8194	-16.62168	18.67093	662.3459	1888.236	1460.699	1088.885	1322.151
571.1518	-3.590552	15.30344	655.5609	1879.793	1484.743	1102.493	1331.4
571.4842	11.6417	17.13382	634.1351	1839.858	1455.595	1144.761	1328.298
571.8166	4.600172	7.243671	624.4399	1862.572	1436.352	1227.942	1309.286
572.149	-2.842364	2.766004	645.6864	1852.579	1442.829	1230.81	1296.196
572.4813	-10.16828	-6.673148	666.7587	1849.699	1442.978	1222.109	1320.073
572.8137	-12.5998	5.563757	661.2312	1844.158	1446.87	1214.879	1330.511
573.1461	-10.38444	21.96008	654.3918	1860.603	1461.274	1229.474	1335.666
573.4784	2.041183	18.08661	667.9565	1859.839	1456.938	1204.901	1315.488
573.8107	10.59232	8.794907	696.65	1888.323	1437.723	1214.062	1309.639
574.1431	10.0147	20.1311	702.3751	1897.706	1441.37	1213.104	1301.549
574.4753	1.575019	30.05696	704.9517	1895.187	1494.883	1206.656	1323.138
574.8076	10.69715	12.96737	719.3801	1861.995	1523.69	1156.621	1316.263
575.1399	4.854352	-3.982483	746.1541	1866.414	1493.609	1130.438	1326.576
575.4722	5.271149	10.16464	762.0939	1901.15	1431.354	1174.33	1330.932
575.8044	-2.238877	18.50718	747.0242	1937.354	1456.884	1238.884	1352.025
576.1367	8.505734	21.99278	726.7183	1879.065	1496.785	1276.299	1384.413
576.4689	7.927364	17.75219	729.6439	1827.643	1525.092	1266.811	1405.04
576.8011	3.516879	20.3707	734.1843	1808.251	1512.172	1248.332	1380.044
577.1334	-5.889681	12.93608	737.2565	1819.794	1523.885	1269.227	1343.639
577.4656	-5.565167	15.85159	740.7112	1807.72	1502.035	1308.226	1350.594
577.7977	-0.1018724	15.62299	738.1652	1815.405	1514.347	1344.036	1390.038
578.1299	0.8104761	9.851376	725.9198	1781.971	1511.902	1304.196	1367.45
578.4621	-0.3007512	0.1841252	739.3191	1794.056	1498.668	1309.766	1340.733
578.7943	0.9663473	7.399636	763.5894	1790.746	1500.01	1294.092	1348.063
579.1264	-6.271018	19.72915	769.6091	1788.557	1539.627	1289.632	1420.578
579.4585	-4.930677	23.87269	763.0551	1754.28	1565.121	1232.963	1435.698
579.7906	-5.708004	15.04886	780.5366	1766.048	1547.667	1238.519	1403.981
580.1227	-10.71614	15.57288	802.1591	1769.511	1533.795	1247.417	1407.562
580.4548	-14.87547	24.00759	809.5201	1771.342	1525.22	1312.248	1413.41
580.7869	-2.109395	13.77743	821.2871	1747.782	1553.872	1351.241	1428.59
581.119	7.875147	6.389811	831.1508	1779.166	1599.698	1385.596	1444.221
581.451	7.058675	13.02673	838.4133	1774.37	1641.249	1328.79	1471.954
581.7831	-2.195656	32.89712	832.7524	1763.692	1648.283	1292.018	1474.217
582.1151	-0.7536536	35.2023	850.2	1744.568	1660.425	1292.477	1443.178
582.4471	-1.884171	20.22269	884.9344	1772.917	1678.867	1302.444	1422.292
582.7792	1.890247	5.490968	886.2698	1752.718	1679.514	1308.733	1416.464
583.1112	-2.200965	-4.157734	882.1393	1731.297	1687.884	1311.478	1441.496
583.4432	-1.172103	13.64532	907.9055	1698.494	1704.743	1311.459	1444.578
583.7751	-15.24036	11.28728	957.1666	1683.388	1735.319	1308.201	1430.03
584.1071	-20.64585	15.07962	968.8673	1674.641	1730.333	1305.584	1444.656
584.4391	-20.51643	-1.134762	973.8782	1710.534	1758.37	1336.611	1481.538
584.771	-2.585981	-0.4725793	1002.026	1705.984	1769.135	1361.383	1484.479
585.103	5.831555	0.1132723	1010.765	1715.538	1792.685	1344.589	1461.166
585.4349	13.00479	17.23129	998.8029	1703.545	1780.069	1295.778	1450.51
585.7668	0.9548584	18.92885	979.4713	1712.072	1806.291	1301.65	1474.49
586.0987	-3.327301	11.46563	1001.369	1693.369	1835.244	1362.207	1477.69
586.4305	-14.49946	2.838942	1026.987	1678.352	1856.635	1425.263	1461.691
586.7624	-18.71227	9.252513	1064.394	1649.227	1857.479	1465.523	1439.062
587.0943	-14.1111	16.38336	1078.538	1660.365	1858.21	1434.481	1440.082
587.4261	-5.424442	21.78709	1077.839	1647.308	1838.271	1321.966	1437.789
587.758	-6.165576	15.94051	1068.272	1678.265	1835.542	1295.02	1439.584
588.0898	-6.022441	16.77641	1081.857	1678.865	1868.927	1353.575	1438.632
588.4216	11.03436	14.44489	1109.091	1696.391	1915.434	1407.608	1432.209
588.7534	8.636223	18.84877	1136.665	1684.701	1944.552	1427.674	1410.588
589.0852	-3.799995	11.21893	1148.844	1719.441	1934.51	1472.326	1422.37
589.417	-14.97506	9.249114	1148.208	1718.614	1938.594	1468.302	1437.749
589.7487	-7.117905	8.892444	1163.583	1715.114	1971.886	1432.906	1431.171
590.0805	5.252012	11.32625	1199.673	1690.261	1993.663	1389.637	1410.741
590.4122	-3.832873	10.52471	1216.233	1678.04	1977.647	1353.765	1424.166
