Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14
233.9419	-9.506809	-5.811722	9.257576	16.38357	-0.7121531	16.52834	-9.823373	-3.075539	-9.920012	2.074773	-4.635225	-15.14748	4.593169	14.18114
234.2839	-4.99596	-4.979182	1.257177	4.417456	10.01401	18.35557	-8.990962	7.452277	-5.395997	-8.263113	-17.14165	-22.06948	1.660106	15.18715
234.626	1.501126	-0.9694289	7.000464	-8.71865	9.564445	14.90398	-7.143657	8.376176	-3.685138	-8.454705	-5.434271	-3.770679	13.3276	20.46244
234.968	-1.670987	-4.400159	11.6445	-1.453875	6.138517	13.19433	-2.724812	6.738986	-3.694642	-4.811384	-7.844234	8.854314	17.90064	5.642228
235.31	-13.59202	-3.403141	7.320404	7.926854	-4.215606	8.870924	-1.661068	-0.1800308	6.373268	9.636617	-0.7674372	9.739505	11.41308	3.797114
235.652	-21.0671	2.656171	-8.136193	0.6675859	0.3100629	3.476904	-5.559186	5.896728	13.66782	-1.431537	-20.38061	9.141471	14.49472	7.77326
235.994	-9.699145	10.11988	-9.80323	-16.35012	6.527216	2.861976	-2.831404	4.637794	19.30271	-8.608301	-13.017	12.73518	24.33892	12.97946
236.336	-0.8725234	10.44222	-9.916224	-13.56388	8.339933	4.609343	-5.347303	2.164001	8.679678	-10.1522	-15.7145	9.466966	12.35689	10.01853
236.678	8.920376	1.378471	2.64988	-12.35446	-1.617702	9.277134	-9.226302	6.821977	3.440779	-0.6113348	0.9067448	3.196926	5.732564	14.22469
237.02	2.847792	-4.164798	1.869131	-3.904448	0.1991418	13.89375	-21.17867	14.61161	-4.458506	2.838654	-4.62865	5.869904	20.32112	14.30819
237.3619	8.823033	1.459771	0.1200165	5.161551	2.583917	18.50301	-12.95406	15.05841	6.260392	2.640371	-1.423556	8.942478	25.939	7.183768
237.7039	7.952273	-0.4932308	-8.504681	8.897839	6.12601	17.42072	-5.409254	5.545721	1.519221	-7.955759	-15.28498	3.850984	14.4511	2.638881
238.0459	13.27771	-5.128963	1.544888	8.181688	-3.563393	9.008447	-6.050593	7.421632	0.7073317	-5.23428	-11.73825	1.627871	4.461938	8.131393
238.3878	5.135035	-0.8931695	5.792285	8.580882	-1.987859	6.118186	-8.921181	4.684796	-9.609977	-13.99454	-4.361721	3.756087	10.70492	3.292205
238.7297	11.12842	9.973381	11.10646	10.07264	-4.319027	8.216972	-6.202452	2.411799	-0.01236799	-13.11781	11.19407	5.768538	10.52748	3.684831
239.0717	16.17585	7.491845	5.282276	2.658794	-11.46141	10.19963	-2.52634	-3.097697	-0.2186256	-9.90259	13.52719	-3.436735	0.75791	0.1765947
239.4136	11.59865	7.462592	0.4987769	-8.297864	-12.34997	5.423453	-0.3933915	4.199251	3.095523	0.3121533	5.524504	0.9624476	-7.331038	-5.281523
239.7555	-3.80192	2.448776	-8.78814	-12.99781	-4.185334	4.569223	-1.219475	9.308873	-2.089664	3.231144	-10.4365	0.5780057	-1.102371	-14.93106
240.0974	1.95265	5.801576	-5.016641	3.253834	5.523043	1.674466	-14.25747	11.73949	4.536078	8.817917	-11.70153	12.78567	9.576792	1.855024
240.4393	6.668671	2.669931	-6.914903	4.47204	6.271031	5.333926	-22.303	7.426098	-1.418935	11.39596	-10.19547	0.8694376	15.83245	8.932144
240.7812	4.201603	11.17297	-7.333259	6.320534	14.93198	22.03387	-14.21607	17.29312	-5.32472	1.91058	-11.58395	8.953128	26.29517	3.653393
241.1231	-8.521317	4.938772	-14.10784	1.088545	10.31246	34.15563	-11.83232	16.11636	-9.096956	-1.15228	-16.27558	17.21797	19.68927	-7.571365
241.465	-9.135179	3.595564	-8.408523	2.260684	8.190894	22.70163	-13.9933	8.585521	-9.604242	0.8355897	-5.195611	27.8041	4.167865	0.003879734
241.8068	-10.93644	-6.696681	-12.73038	-4.824281	-0.734103	9.434633	-9.066281	-1.403166	-4.51364	5.527241	-10.40841	16.91078	7.930243	8.317093
242.1487	-10.78139	3.902774	-8.074424	4.742096	7.564621	10.53011	-4.693174	3.968718	3.201981	15.49554	-12.53057	11.60257	14.90857	5.618035
242.4905	-9.794708	-1.977473	-15.64452	8.387979	2.27541	17.57178	-7.039871	10.11808	7.799028	20.83304	-15.9718	14.09593	18.25475	4.409143
242.8324	0.1703881	4.157392	-9.588927	10.60243	3.631846	15.78123	-0.5333717	6.871429	3.556886	16.3959	-3.247885	13.51174	12.78446	1.6074
243.1742	-2.060009	-6.163229	-3.694262	9.352822	-14.54292	8.38982	7.261471	6.16558	3.874105	-1.410223	-6.446887	14.1848	12.09823	0.22797
243.5161	-6.80046	-7.769132	6.429683	7.833738	-16.97476	1.943265	-0.2547303	1.051731	2.235628	-12.5327	-1.782596	13.71644	14.48052	9.019851
243.8579	-10.47736	-7.839751	-16.28689	10.86603	-0.4960655	16.554	-11.30756	15.0669	-0.5732207	-18.39414	-17.38591	28.9342	38.26596	17.8278
244.1997	11.59786	-1.486562	-17.98677	11.85301	18.32718	25.94384	-1.266722	18.48841	-6.238604	-10.4031	-12.58841	22.8265	47.02189	14.07126
244.5415	18.19911	-8.350378	-12.72014	18.27506	13.85432	28.36183	-4.569765	13.19827	-6.883618	-3.645996	-7.324142	18.55855	29.97553	-10.11519
244.8833	15.8596	-8.791275	-1.96208	4.731083	3.094522	16.06017	-4.641405	-2.791226	-2.167943	-7.465141	4.632874	3.463865	1.54069	-13.15229
245.2251	-0.8822784	-3.959968	-17.66799	-3.348543	3.14387	8.355167	-2.672245	-10.32325	5.335466	-6.255903	-9.120945	8.096878	2.772844	-8.95815
245.5669	-3.766819	7.156099	-2.107323	-2.233302	1.316062	0.5586484	4.2232	-5.671443	4.539353	8.489919	-7.788965	10.04221	13.1548	9.649367
245.9086	0.2213468	0.702344	1.997443	9.846631	0.5616139	6.230099	-6.220074	-5.471179	5.062399	13.66483	-7.150638	13.71452	18.26443	12.93359
246.2504	4.875761	8.588656	2.763651	15.56894	14.76138	18.4784	-11.78331	3.136294	0.6903808	11.58716	-1.294514	6.211563	10.17207	13.83889
246.5922	1.744482	0.4487562	-6.171824	11.83076	14.992	8.212461	-13.77334	7.414217	-7.725884	7.721459	-9.990645	-3.568335	4.713074	10.24183
246.9339	11.94076	-0.5158593	-6.401064	16.32737	6.80875	-4.515182	-7.987901	6.589561	-0.7552884	4.647998	3.755917	-5.95192	8.891969	7.806628
247.2757	15.38904	-16.84097	-6.724636	13.27056	-9.933911	-6.33142	-10.24297	-1.727761	-3.55702	-0.6243153	2.573445	-5.591517	18.97562	-0.4438037
247.6174	13.29371	-12.87714	-1.201661	12.51626	-11.08276	6.392308	-8.359078	-2.784308	-1.246869	-0.5910898	8.606908	-3.434713	16.61096	3.288557
247.9591	-1.791023	-12.47042	0.8563503	4.667273	-4.626921	2.6346	-23.70668	7.233717	-13.76433	-0.7855895	-0.739094	5.967903	2.125477	9.753926
248.3008	-0.04158863	-0.200334	-4.156567	-7.033355	-1.084645	-8.661354	-14.15029	8.39644	3.233185	-3.41005	10.99311	9.939177	0.4888939	5.277977
248.6425	0.3607047	-0.6987405	-1.630212	-11.16211	-9.208817	-6.951561	-13.30858	13.05153	1.124672	-3.853711	5.004438	9.619987	3.24188	-6.780498
248.9843	1.728237	10.82104	5.305474	4.567472	-4.870247	4.048708	-3.524185	8.3337	3.428678	-4.863307	3.497794	11.89057	5.833051	-5.63638
249.3259	-6.564313	0.7278574	-0.6408504	15.53187	10.48261	16.64191	-18.2382	13.82084	-12.48258	1.100633	-4.803038	11.78235	1.198494	-3.22205
249.6676	-1.304451	-0.07022347	-3.240116	8.371384	16.83608	10.96495	-9.018316	1.340693	-6.523365	3.760535	1.244732	8.964575	5.984737	1.719394
250.0093	1.318088	-7.879087	-9.772788	5.12212	8.650934	-1.259827	-8.372886	-1.081662	-4.356829	10.33545	3.56622	8.98322	7.627278	-4.530124
250.351	-1.514337	6.665069	-1.7386	9.81821	8.097771	1.364959	-5.700116	2.452013	4.567459	10.49874	9.928145	17.32415	13.20325	0.8878543
250.6926	-7.137821	11.34108	-5.567334	3.11952	-1.212634	4.813521	-9.171864	19.41048	10.08119	8.973067	15.54427	14.32723	11.04172	0.566314
251.0343	-2.310224	7.698542	-7.987734	-5.397033	-2.855358	11.80969	2.673715	18.33671	14.72303	7.263572	14.861	18.73738	13.44252	-4.510893
251.3759	-0.1796023	4.600957	-13.80051	-14.34375	-0.3095313	4.463171	8.435459	7.719759	3.695872	2.188925	0.5963652	12.46441	3.912124	-14.43219
251.7176	-2.944654	-0.1589468	-2.740914	-8.177821	2.625557	19.72024	4.997587	7.808873	-1.917082	7.953113	0.6520919	7.324072	-8.362888	-6.350968
252.0592	-7.471876	1.527101	-1.770846	-3.85265	-7.790608	8.393792	-3.511099	2.291304	-1.322407	-4.243485	1.333187	-2.045811	-3.596116	6.640304
252.4008	-19.68324	-4.129556	2.079063	6.078723	-3.180683	7.627384	-17.12958	12.23746	-6.339708	-2.688634	1.019419	8.8952	7.790236	17.44829
252.7425	-20.37252	7.783484	1.156823	-2.104418	7.562887	-1.011087	-22.90477	15.48633	-12.49703	-13.63983	-3.769535	6.057761	-0.8116896	10.50683
253.0841	-4.318709	10.89979	2.452307	9.895329	16.71241	13.51313	-18.15606	9.91925	-8.449656	3.747302	11.22182	0.5421475	-12.01667	2.880684
253.4257	8.432818	14.59986	-27.18529	18.23406	18.77161	26.81949	-11.67064	5.170218	0.1093842	-12.94407	-6.083982	10.76751	7.776765	7.203808
253.7673	2.313892	8.274653	-27.74194	22.23146	11.79898	28.61499	-6.127746	3.780271	8.344841	-11.42659	-13.27347	14.7896	19.92246	13.59131
254.1088	-5.738756	0.9361562	-22.81145	10.52957	-2.927022	17.9984	-4.654964	7.808787	5.091316	-13.85224	-10.14295	9.325787	19.49613	5.871586
254.4504	5.806994	0.07310301	-9.174078	5.827997	-2.314072	11.74327	-2.273857	9.17627	0.6472778	3.640403	3.568646	9.63785	16.18744	-4.176129
254.792	11.34403	0.2631593	-16.77688	1.12493	5.323366	17.36949	-7.07304	22.9599	-7.86983	-8.220728	-2.417658	18.77032	19.17687	-8.705029
255.1335	10.46614	-5.109719	-12.50363	0.4635226	4.926013	10.04719	-3.001403	21.9058	-3.027941	-0.9550971	2.94374	19.07292	19.976	-2.678483
255.4751	1.994011	-9.313367	-14.7005	-1.995776	-1.610842	10.78206	-1.400317	5.437385	1.282584	-3.027894	-1.578677	7.50156	18.34619	6.190452
255.8167	-0.6927726	-2.44655	-3.923184	-5.950425	-1.053559	14.31877	-5.901983	5.533094	12.26906	-2.02283	-8.72144	4.248264	14.94524	11.28345
256.1582	-5.240109	-0.03704762	3.841623	-3.697291	-1.387145	7.833791	-12.77241	-1.27942	14.39087	-16.41994	-13.78552	-7.598063	6.575439	10.34397
256.4997	-2.591859	1.990791	2.159045	1.484594	7.732663	-7.15878	-7.227623	-4.530594	8.837812	-11.03872	5.911523	-11.69351	13.73118	11.10109
256.8412	-2.288793	6.091918	-6.39572	8.387275	13.92467	-7.308011	-7.464156	-9.453353	6.090161	-2.642561	2.648291	-6.142225	24.53993	2.308442
257.1827	0.5356416	13.2111	4.281087	8.101482	11.41611	4.636067	-9.027054	3.547395	-1.095518	0.6891745	-0.51486	-3.269586	17.88039	-9.38398
257.5243	-5.223885	3.265522	-1.849581	-2.137455	3.334959	14.72786	-10.22043	8.90705	0.6991017	-2.778115	-11.33723	2.778172	6.42156	-2.425524
257.8658	-0.6973107	6.496457	-7.453446	-3.599444	5.647026	3.338851	-1.788206	14.35965	0.2518917	-4.845859	-5.706028	1.559796	15.47134	4.896485
258.2072	-0.3924198	7.282522	-18.14566	-0.1165785	7.700713	-0.025325	-6.820599	8.915925	-0.8512279	-7.903102	-13.24223	7.916286	31.49028	3.104041
258.5487	0.3554464	6.404389	-10.20211	8.665579	7.017576	-0.5649605	-4.239996	5.768623	-6.085183	-4.024727	-12.63091	4.062921	31.28516	-3.281743
258.8902	-9.775782	-5.010031	-2.475307	6.279004	-1.7488	7.509668	-5.626884	0.03392836	-6.373619	-0.4984795	-7.545201	5.380497	25.26213	-9.910714
259.2317	-0.4850167	-0.5598038	7.067834	7.983765	1.969848	6.77619	-3.776781	2.452661	10.45279	10.62045	2.928635	3.016776	18.90118	-7.875992
259.5731	1.791657	-1.476451	-4.303094	-3.506295	1.026196	0.4740339	-12.39899	-5.77809	8.193892	3.429789	-0.04773625	6.0619	11.2296	5.648425
259.9146	6.893676	8.933665	-11.18877	-5.092831	10.14086	4.208117	-9.722874	-0.3641656	-0.8632028	7.288614	0.09313495	8.273468	6.325357	16.0126
260.256	3.052665	5.325679	-0.6153239	-2.086994	1.880084	-1.533226	-11.05493	-1.229073	-14.69546	-7.951161	-2.265059	-2.495685	-3.656585	7.13115
260.5974	6.959321	7.36078	12.47633	7.91786	7.269347	4.805528	-14.59008	2.941438	-3.584987	-0.3730409	-7.076398	-5.467556	4.882697	12.29209
260.9388	-1.044995	-9.908922	5.348384	2.376379	9.564698	-11.07781	-15.47951	6.249023	5.210822	-0.1662983	-1.494406	3.853305	5.008819	10.72627
261.2803	-1.40743	-4.876816	-6.556756	9.519214	15.24616	-7.859162	-8.693946	10.85903	8.904013	8.870956	11.09966	23.19948	3.215362	-1.728873
261.6217	-11.20567	-11.20802	-15.45071	13.38051	8.557692	-6.422862	-3.857558	9.458968	7.625193	0.4166741	7.48626	25.26211	1.10509	-2.965585
261.9631	-8.652658	-1.662521	-10.31503	20.56078	-3.249579	2.231745	-10.34838	5.84053	1.60228	5.938001	-7.546566	20.67246	8.046975	11.67545
262.3045	-4.520767	-2.188886	-4.089072	1.331621	-4.60308	2.242907	-12.43817	-0.5863409	1.666217	3.7436	-7.914333	0.3766104	6.896132	7.911618
262.6458	-1.748985	1.508987	9.851326	-4.743132	1.229725	5.112518	-13.2501	2.375918	9.988479	14.21776	2.319402	0.3441601	5.603098	-2.124507
262.9872	-7.44717	-1.918399	13.1647	-1.435946	16.10984	6.389012	-9.512452	8.309577	5.664514	10.02697	6.53117	-8.761604	4.411102	-6.482439
263.3286	-8.650942	6.148305	13.69348	8.138704	12.37745	7.507496	-3.653828	9.437519	-6.428854	13.15574	7.761775	-5.615835	0.2113733	0.8135445
263.67	-8.287397	3.857855	-2.05208	7.917691	1.700537	1.242802	5.889836	4.760025	-15.54656	2.975415	-4.948866	-13.89367	-5.699636	3.918638
264.0113	-11.1766	7.870664	-3.435066	9.362269	7.934513	8.547983	2.218651	17.91875	0.1203281	3.135449	-4.959855	15.00335	13.81791	16.98727
264.3527	-7.844419	-0.5165594	0.5259753	6.313048	17.68506	15.70921	-4.883949	14.69074	6.304212	-7.452238	-10.01054	18.08832	16.50309	9.980803
264.694	3.339536	9.874057	1.904334	3.402295	25.28989	29.62864	-7.251974	12.9115	11.48999	-2.71799	-9.600159	16.65955	23.13907	12.03386
265.0353	1.603046	13.3832	-8.845368	8.112057	14.39101	14.55528	-8.94082	0.4326851	6.87347	-4.154444	-13.78631	-0.3489892	10.2508	7.467835
265.3766	0.3712096	30.39252	-14.27823	9.094057	18.05536	10.2403	-14.8945	10.7751	9.774911	-6.814444	-7.483445	4.092064	24.53657	22.84415
265.718	-6.54933	16.22503	-7.927983	-2.029541	4.556583	7.957065	-10.9513	5.933318	0.876738	-1.422123	3.31685	-8.560265	20.61418	19.57687
266.0593	-3.332123	13.11819	-0.8519277	2.286282	4.110179	12.11481	-6.00631	10.1794	-8.0231	13.27109	8.776192	-11.84036	28.84238	14.8104
266.4005	-9.385144	6.598714	2.913216	3.068765	-0.0497959	8.198564	-10.5256	2.284387	-14.75849	6.970163	0.2001497	-5.445302	27.4262	0.4459399
266.7419	-5.696917	11.43512	-4.132218	4.015864	10.55998	10.96196	-6.965669	6.645579	-14.18669	-2.203942	-4.599732	10.56815	29.21929	-0.9498823
267.0831	6.183474	2.798343	-0.270464	-3.814022	2.408444	17.02183	5.015458	1.215946	-2.647072	-10.32519	-4.431837	5.27788	9.858399	-0.1849255
267.4244	10.73682	-2.15025	0.9730932	2.223245	7.570643	12.62164	21.69791	10.05004	2.157767	0.3884574	-10.88362	13.68326	17.09432	1.996337
267.7657	7.476373	-5.885576	9.345201	-0.3518362	13.12085	2.314333	14.68254	13.93538	6.231561	7.804601	-15.77333	5.673938	28.55877	-0.7655299
268.1069	-2.83446	-1.826062	-1.556372	1.916352	24.6225	11.76861	4.08082	21.89449	8.371076	15.98123	-3.538871	5.67441	35.02961	-7.912305
268.4482	-0.8994298	4.379954	-9.910259	7.316705	19.24865	19.85111	-18.47224	11.43848	2.818113	-0.8462164	-7.522109	0.2261897	12.69993	-1.285716
268.7894	1.947642	-2.58975	-19.9168	14.33947	11.42577	25.23338	-15.04008	8.892549	2.688316	-9.457431	-15.57711	23.8692	15.671	9.174656
269.1306	0.6439277	-1.198768	-8.962553	13.79161	14.74662	12.183	-8.459488	-0.8896196	9.417477	-8.643604	-10.20326	19.77006	14.32699	10.74503
269.4719	5.746799	-6.553543	3.957219	3.569729	16.68445	9.979089	5.221007	6.231895	18.86357	2.286967	-0.2290764	20.8954	28.03598	10.27138
269.8131	8.936837	1.022415	1.381338	5.603217	5.845497	-0.7054465	-2.829019	-5.642758	8.024879	2.522534	-6.496113	0.9431555	22.47366	13.96506
270.1543	6.046814	-0.2148104	9.81915	15.1878	-0.467214	2.438384	-8.005275	9.790515	6.737262	-0.9793476	-3.051666	4.259721	20.78174	24.30554
270.4955	0.6077436	6.188242	10.67158	17.32372	1.521191	4.332702	-19.65494	16.54161	3.795662	-9.458828	5.97693	-1.703999	12.41863	16.4295
270.8367	7.004506	-2.060751	19.92342	2.650722	6.502435	6.406804	-12.71431	24.38285	7.773246	-0.8807867	8.915142	7.902103	15.40307	7.805583
271.1779	9.770297	-0.2510472	3.345151	-1.000998	1.113623	8.563107	-12.3169	5.498731	2.820651	3.913206	-5.550508	-2.005094	22.58566	-6.956247
271.519	-1.102778	5.671828	10.10998	1.913518	2.93377	11.63097	-1.14626	4.376645	2.615983	3.432646	-3.158854	0.8536039	25.74676	-4.816176
271.8602	-10.99669	8.167165	6.272496	4.553872	2.506122	17.06284	1.148535	1.287933	2.120816	8.452766	-3.639788	2.450067	19.47218	-1.148895
272.2014	-12.1996	1.190959	12.1816	-3.38192	-0.4528399	17.32867	6.489391	6.851694	5.871642	16.73728	-0.6000465	3.258704	14.24316	6.894295
272.5425	-6.523922	-0.3102893	0.4157453	-8.852303	5.471397	7.848674	0.2725832	6.455751	5.530185	6.201151	-5.27923	0.1131826	7.221316	5.617111
272.8836	4.753633	2.089957	0.8116494	-6.656215	7.425048	0.3125347	-5.271077	5.140301	11.33965	-11.53244	5.007647	1.283528	9.918577	6.233709
273.2248	-1.002385	3.022565	-4.843005	4.693128	7.209887	0.4096038	-5.062048	15.49478	0.7468845	-20.06473	0.9606287	9.965164	11.30624	2.558012
273.5659	-6.056282	-0.8501214	-0.2932132	21.6143	-9.207279	14.11289	-2.701155	14.63628	-8.823822	-13.14798	4.956233	5.323042	22.12678	-1.898506
273.907	-9.531113	0.7078063	2.787376	8.761922	-8.279984	12.10439	-5.11583	10.08351	-2.481318	-10.05318	10.09246	1.146278	18.80359	4.312448
274.2481	-0.5941498	3.257613	-3.811556	-7.776519	-2.83876	15.30437	-5.247896	6.786819	9.983421	-3.993361	10.9705	-5.133506	17.16245	23.14308
274.5892	-7.737438	19.14478	-7.884782	-16.54228	-3.972829	9.900385	-1.4478	17.7274	-1.051099	-6.291177	1.935693	2.585518	17.5404	25.16057
274.9303	0.9763095	12.35678	-2.964845	-8.733252	-0.3633519	14.17141	3.478525	24.53452	-2.827761	0.6466075	-3.772009	10.78617	21.10071	17.59264
275.2714	-0.9993077	-9.514691	-8.225039	1.865373	2.842794	14.89955	-2.441901	20.30873	8.927683	7.218529	-16.13089	13.97879	17.60889	3.775796
275.6125	6.724629	-13.66213	-11.12962	7.825786	14.40126	13.8006	-7.872986	14.09004	16.01267	15.00718	-17.96319	13.06232	8.943556	-6.076327
275.9536	5.196797	-5.941352	-8.021966	9.841613	11.30738	0.4479041	-8.996719	-0.2350334	3.351215	14.45537	-5.201943	8.679515	-1.852544	-9.134151
276.2946	9.614943	7.694605	-0.7223889	3.407597	21.65944	-2.372397	-8.364148	8.169074	10.0861	-4.728173	8.013186	4.733728	2.12595	7.141221
276.6357	1.802992	0.9505592	-11.4087	5.14275	16.66303	12.35639	-10.89442	9.559585	4.21181	-18.07198	-1.237472	1.636735	11.24235	16.27504
276.9767	-2.487328	0.6452715	-3.107407	10.38143	18.82376	19.31064	-10.59	8.895495	7.255522	-20.29832	-5.232246	6.878028	11.61142	7.05021
277.3177	-5.088108	-15.44186	0.9359493	9.481344	10.72654	11.12057	-6.165907	-7.153024	-3.438892	-15.99928	-1.711902	7.893281	-4.967087	-0.5688599
277.6588	-5.627872	-10.39913	12.1098	5.735945	4.480433	7.535959	-0.06807913	3.064201	1.899704	0.9968521	2.129888	7.588073	-7.257712	0.2144218
277.9998	-2.437972	-5.371972	8.218578	2.528522	-4.780532	11.12617	1.12023	12.74086	-9.291004	10.25339	-6.389964	7.58061	0.5648183	12.76046
278.3408	0.2660747	8.131257	12.35914	12.82357	1.021685	13.65703	1.325684	14.40498	-0.3432013	9.714931	4.885756	4.607855	19.31011	10.23038
278.6818	0.6879655	7.541133	6.197286	11.24688	8.430887	7.512517	-12.23676	6.853078	-1.311111	-6.012357	5.651472	4.370676	19.21814	0.291314
279.0228	12.91092	10.45905	7.238562	6.818238	14.27356	2.163425	-7.364513	9.29155	-5.077894	-5.254883	5.52869	4.782279	17.08506	2.012568
279.3638	15.87944	7.441302	-4.422295	9.401314	0.8467687	2.843431	-3.528334	-0.6773999	-2.513472	-13.94603	-7.130803	10.21256	9.321915	11.98619
279.7047	16.06668	9.034294	3.227554	15.35536	-2.914026	12.6912	-2.263488	-12.67391	-1.38182	-6.042144	1.104614	9.694145	5.946973	17.24901
280.0457	2.977053	-3.066743	5.078508	10.22491	-2.513035	12.81272	-8.305265	-9.714922	-2.031981	-2.916187	-10.32897	3.989533	-2.790469	6.079746
280.3867	-5.810352	-2.189669	-5.041564	1.663094	9.877487	17.68066	0.2534404	8.220681	5.272173	-0.9898745	-21.36115	15.88806	7.883104	13.89486
280.7276	-3.031957	3.666972	-14.82535	-2.727449	9.206217	8.854568	-1.498277	22.28752	7.450491	-12.17888	-19.99981	21.10108	23.515	10.32214
281.0686	1.996325	13.11747	1.096724	-2.272506	20.66849	6.137928	-10.14065	16.48341	3.091676	-5.677279	-8.317957	17.06159	35.52102	8.205973
281.4095	15.59041	10.99421	5.216932	-0.01681354	9.292762	-1.216925	-8.905158	-0.9394841	-9.746193	5.743939	3.417775	-6.713415	25.50055	-1.752691
281.7504	25.5281	8.544891	4.871205	5.07688	0.2505757	11.99977	-5.662739	-5.03701	-2.221626	11.40339	4.861038	-3.081631	4.571079	1.549939
282.0914	23.01764	3.128726	-4.215867	2.079971	-4.814037	8.642121	-7.970257	8.381585	0.1724554	1.294426	-0.9809439	10.07393	-1.468057	3.568218
282.4323	10.60582	8.998432	10.03018	4.754266	13.07707	10.43854	-4.466943	12.88147	15.72071	-3.373237	2.255548	32.97633	4.556768	6.922624
282.7732	7.121232	4.13967	-0.02120338	4.537968	23.2792	19.32788	-3.065997	17.16253	10.7954	1.106106	-14.92926	48.3209	28.25032	10.35306
283.1141	16.44348	9.021342	11.22287	10.92703	19.99755	25.27368	-9.673462	22.30372	11.9494	5.162614	-11.57002	33.61382	37.64602	9.582602
283.455	4.834505	-6.362505	9.631392	6.394937	7.137921	7.330637	-16.39967	16.69038	6.746588	4.790413	-11.41936	11.55709	25.00572	4.606215
283.7958	2.82486	-7.492561	16.65849	12.11561	-1.780672	3.877457	-3.841647	10.12993	-0.9342801	7.885131	14.58959	9.432373	13.81589	2.196121
284.1367	2.750765	-18.42643	2.282478	11.48454	-0.6416874	1.50056	-6.49084	5.470835	0.3416238	9.146532	17.75535	24.35222	4.886519	5.54188
284.4776	8.537318	-11.22594	3.725509	18.75898	-4.965673	2.957628	6.347656	9.275349	-1.12402	5.561415	11.17044	15.22063	6.593596	13.82192
284.8184	1.697369	-4.092862	-3.168632	6.367416	-2.63771	1.50751	12.44321	7.782486	-6.011251	-1.061153	-9.911148	4.652363	4.957103	9.335963
285.1593	-2.673368	12.59985	2.814598	3.728268	-1.603228	26.24356	11.47219	12.04104	-1.683528	-1.887617	-16.10999	10.68171	17.26865	5.800536
285.5001	-12.19746	13.83126	5.380003	-2.68173	2.897142	16.88899	-1.893944	4.755105	3.317633	3.178417	-2.883254	16.64578	2.699751	-0.7791264
285.8409	-8.832771	13.58757	18.94726	5.282817	6.759705	10.03275	-4.257683	12.90532	0.2127616	-0.2744995	-6.312047	11.9229	6.406369	10.0149
286.1818	-6.593323	10.51582	6.58704	1.096808	-0.8298454	15.61866	0.5873054	11.78951	-8.027131	-6.562279	-6.147944	7.841671	15.88741	6.406835
286.5226	2.224867	7.308437	2.387802	11.07925	-1.184014	32.54394	1.154675	5.010824	4.35568	-8.039274	2.74263	8.541162	23.7361	-1.272864
286.8634	-0.4605224	5.634444	-7.717985	5.788064	6.543443	17.73166	2.640578	3.152126	0.9257678	-0.4613345	10.25686	2.454687	10.82097	-11.7194
