SPECTRUM DATA FILE
SpectrumCount:	11
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	pow1_24	pow1_1	pow1_0	pow0_9	pow0_8	pow0_7	pow0_6	pow0_5	pow0_4	pow0_3	pow1_2
Date:	2022-02-16T15:59:59.9267058+00:00	2022-02-16T16:02:25.4351774+00:00	2022-02-16T16:03:57.0377985+00:00	2022-02-16T16:06:19.8417797+00:00	2022-02-16T16:08:22.2451256+00:00	2022-02-16T16:10:29.3486375+00:00	2022-02-16T16:12:12.4520741+00:00	2022-02-16T16:14:06.5548465+00:00	2022-02-16T16:16:13.2576706+00:00	2022-02-16T16:17:47.4606495+00:00	2022-02-16T16:19:54.1635794+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.0872149	0.1110666	0.1229433	0.09682628	0.06592862	0.07021003	0.07415643	0.06700621	0.08959481	0.09693237	0.08867021
Temperature:	23.82187	24.12839	24.23068	24.43546	24.43546	24.6405	24.53796	24.53796	24.53796	24.6405	24.6405
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611	53970	65280	255	12898745
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11
913.7133	498.3811	335.335	184.2642	94.00713	38.87071	23.13506	-7.236709	8.57926	13.57444	1.358519	441.6834
914.0314	474.7444	316.4688	188.2667	91.51917	39.60228	28.19682	5.728092	12.77848	4.218455	3.21396	438.1111
914.3495	453.9516	320.4013	174.8938	82.24129	46.52253	32.56282	16.04874	8.762341	-8.745665	-6.201388	433.376
914.6676	444.8656	319.3605	174.2538	78.92738	48.86094	30.8312	16.04901	8.936252	-16.79387	4.818152	415.3593
914.9857	446.6162	290.7071	167.3305	82.09566	44.95415	29.91236	24.1478	3.35523	-14.2864	9.20809	413.1524
915.3038	440.4953	263.9858	174.2653	91.86328	50.68287	24.95075	21.13469	8.763406	-15.07484	17.56412	410.0034
915.6218	440.466	264.5227	165.9762	82.71404	44.89667	31.89852	9.972533	-1.940859	-12.35275	3.595512	397.0269
915.9398	426.4768	276.4931	155.8606	78.0959	43.37555	25.98621	5.561637	-4.88164	-6.207104	8.749559	379.7552
916.2579	409.3116	276.8648	140.6165	82.07159	40.08583	25.69269	6.677726	-5.667899	-6.850964	1.332898	369.8341
916.5759	403.8959	260.3441	142.8548	73.45574	34.89616	23.6158	6.577918	-2.29675	-10.20682	-0.1899519	357.8525
916.8939	401.3837	257.0571	143.7654	71.60729	34.63262	29.17332	9.588451	0.7060684	-19.35427	3.628271	342.6096
917.2118	413.5826	251.8005	136.5277	68.79823	37.35622	11.14492	17.01974	1.276229	-12.85163	15.81747	340.3904
917.5298	404.9201	249.6452	123.7176	70.66959	36.05621	-0.6084645	5.935777	-2.621746	-17.03245	3.956783	344.6138
917.8477	395.856	236.4963	133.0415	72.55363	26.75169	4.46999	7.708411	-7.337167	-3.53147	5.67462	348.9043
918.1656	371.8601	235.4154	140.457	74.06664	21.49253	5.028571	13.00938	-9.296237	-10.5569	7.369838	347.2842
918.4835	357.4321	238.5675	139.5945	65.50642	20.31372	9.720256	20.60063	1.397874	3.001206	6.882818	331.3026
918.8015	349.5772	238.7217	127.2031	55.23635	24.70914	13.08907	15.05118	11.06376	5.17891	1.38351	308.3268
919.1193	365.6994	240.6626	134.2225	57.38988	27.8879	30.57639	14.42739	18.60965	29.09971	7.585838	300.4745
919.4372	365.9248	228.5501	150.6891	52.249	20.01145	29.97215	11.04254	6.042562	18.99959	12.8298	299.0593
919.755	342.7324	218.4601	150.2383	55.47363	23.19726	31.75325	16.56388	-4.312222	5.33413	8.288651	300.5446
920.0729	317.9337	209.0781	124.9096	53.80789	27.78959	9.477297	4.92417	-7.103728	-10.6462	4.506621	298.9007
920.3907	311.183	217.1273	99.59482	55.68015	23.32813	-0.7115628	-2.750808	5.152774	1.292271	-1.10976	299.8253
920.7085	312.8353	207.025	106.4549	48.07502	14.11293	-4.082335	-7.526611	13.19851	3.989738	-3.738114	295.6504
921.0262	319.2539	199.6123	117.6044	54.69289	18.25797	13.88596	5.575606	12.60051	-7.135518	2.895553	280.7665
921.3441	313.1947	194.8292	123.6805	55.4387	25.75672	20.43617	14.11903	9.147498	-23.70939	10.04633	267.674
921.6618	297.8141	197.0114	118.6705	52.05829	24.43842	30.04211	17.79379	4.79854	-26.5407	20.47782	257.2341
921.9795	287.3338	184.6848	113.505	44.7475	20.60794	23.33637	6.866335	-5.221269	-12.61253	6.271751	256.0467
922.2972	284.945	188.9854	112.1111	41.83661	24.27659	15.01034	3.332738	-4.032687	-5.802343	12.36434	243.5372
922.6149	283.8337	196.3391	110.1013	50.59351	20.67676	-1.083289	8.014577	-4.438512	-2.599111	9.891464	242.6107
922.9326	269.6523	194.2359	109.2069	57.82865	13.53324	0.0344871	7.523745	-0.4838524	-6.213372	12.08367	246.9845
923.2503	258.6021	171.9082	113.3584	57.79093	22.75802	5.995091	1.579349	2.32914	-5.77578	8.408601	238.374
923.568	251.3502	164.3329	113.6675	58.33853	37.93511	17.67758	5.378056	10.91872	-6.768091	6.434216	222.8488
923.8856	259.1404	163.6038	115.3093	50.66406	34.65047	6.011108	14.37335	5.375005	-4.294888	7.145746	222.9595
924.2032	263.3707	163.9798	111.4074	51.06976	21.97755	-3.745987	20.37699	-0.465827	-7.889707	12.01163	233.8923
924.5209	251.0012	158.0132	99.61915	42.49168	27.44055	-0.3987429	12.99343	3.452204	-14.11264	9.880932	230.1954
924.8384	230.3495	157.4034	80.95042	50.43708	30.3062	16.35649	5.358784	-1.692102	-14.34188	-11.22306	219.0643
925.156	226.6456	144.2903	94.71022	42.23155	23.42469	23.60693	9.060509	-3.105081	-18.3103	1.68489	208.9197
925.4736	225.5845	136.8251	105.8556	45.55378	22.72438	29.78199	11.95259	-0.4900425	-13.81696	27.1163	197.1895
925.7911	218.3827	136.7509	92.79784	40.1135	22.04114	23.66044	10.66171	10.59998	-13.34798	21.5593	191.3194
926.1086	213.287	133.7161	81.22691	51.21843	20.37988	24.23083	15.47432	11.46611	-8.982345	13.96779	178.7828
926.4262	215.3938	136.1151	86.82048	57.75171	12.41752	18.1595	19.36647	4.911119	-8.113251	14.1656	185.3919
926.7437	207.2195	148.3539	89.12495	53.04893	18.74663	11.95299	11.37078	7.082759	-6.632008	11.77111	187.5335
927.0612	194.5909	148.079	84.70508	37.80912	19.34552	5.771793	3.211343	13.76447	-11.07144	5.923853	189.6645
927.3787	197.5438	144.8518	83.12755	39.56572	12.40256	18.65653	4.432971	10.98747	-9.490194	6.836355	181.321
927.6961	194.7334	131.0109	87.20422	47.44055	8.063964	21.95772	7.955975	5.352586	-4.934733	11.24418	180.7624
928.0135	191.1479	121.0508	89.74857	38.56358	17.45771	23.33041	19.01618	2.127611	-12.86028	19.17292	163.1848
928.3309	186.4451	106.1819	88.26362	25.34159	18.53032	22.11761	17.45506	3.800388	-21.06352	22.65524	146.4802
928.6484	195.0667	107.6721	75.90768	24.67831	13.46444	19.78546	6.352022	-3.058096	-15.75843	-1.337013	143.0615
928.9658	180.7025	100.282	64.77911	37.13814	10.57673	9.065868	-6.667667	10.00163	-3.768569	-9.524411	146.0104
929.2831	168.4196	107.049	65.85297	29.75856	13.44812	4.693225	-6.980978	17.5547	-0.6344911	-8.310777	148.183
929.6005	155.2539	113.6968	66.93764	16.88315	10.18215	6.987807	-2.553041	16.42743	-4.011387	8.344028	149.0961
929.9178	150.6427	108.6175	58.19692	16.77171	12.16443	6.805286	0.142633	6.946088	2.282317	6.592106	153.7849
930.2352	148.4594	89.75023	54.10073	31.26032	16.72644	6.108408	2.678862	8.24049	7.547419	12.12919	141.1201
930.5525	149.1642	84.50474	53.97649	37.32216	13.40999	11.18798	6.807066	9.465757	5.23938	4.087779	136.6421
930.8698	142.9755	87.85615	53.7972	31.58713	17.91703	14.32481	4.52856	6.310848	-8.191551	11.69147	136.7036
931.1871	140.9556	87.58545	61.83223	35.50517	18.96327	3.978076	3.980027	-4.346262	-6.519426	20.52593	146.0266
931.5043	141.079	86.1907	66.66466	40.07712	24.77793	-3.982234	5.839136	-4.451677	-2.65529	16.25631	133.9426
931.8215	138.9812	84.39953	69.05476	34.46612	10.3131	11.08076	11.26422	-9.215024	-3.767616	13.54862	126.2904
932.1388	130.64	86.39911	48.95292	25.68444	9.384019	22.85318	1.182022	-16.11171	-6.070073	6.976452	116.1494
932.456	121.9961	88.13878	49.26724	28.90179	21.03632	12.59462	-1.224832	-7.361976	1.268107	6.977266	118.3754
932.7732	115.2069	87.57206	43.41837	31.3336	29.30106	6.503666	-1.436224	12.07247	2.238069	-1.985675	109.0092
933.0904	115.3228	85.66694	54.93104	25.62121	16.93122	14.56925	4.145357	6.336555	-2.840473	4.705626	106.3709
933.4076	118.1609	79.48804	44.59418	28.93662	10.51424	21.01638	3.031954	-3.867361	-3.593608	0.02920993	110.1497
933.7247	116.4918	72.353	49.46834	35.62915	21.73705	18.9993	10.44804	6.790303	1.829481	3.301952	127.9884
934.0419	116.4548	74.3978	48.46126	26.42338	20.15459	18.05576	8.295374	14.64017	-3.011992	-3.354877	111.4355
934.359	111.908	81.99375	69.19002	17.47876	9.819163	13.74191	10.74726	1.04851	-10.99802	5.277949	99.558
934.6761	111.2158	80.73405	59.60416	19.38623	-6.35966	10.56327	2.914961	-1.802417	-23.5376	0.898875	95.12565
934.9932	108.6575	65.43008	58.31344	24.82475	-0.6537066	21.41986	9.127508	6.913692	-23.91046	2.24594	94.31278
935.3102	120.4433	56.88832	42.93244	29.21746	14.02636	25.88333	0.9970905	4.629941	-20.88413	-2.900095	82.31885
935.6273	119.0438	56.61703	49.07693	18.69761	27.1738	21.11962	-3.818557	0.4837901	-15.22128	1.86693	85.6553
935.9443	118.5733	57.01937	45.6698	11.70735	15.27704	16.51753	-6.736474	1.477591	-14.42561	9.95155	101.2025
936.2614	110.0233	59.25456	45.29293	13.84964	11.45188	16.31616	8.478166	9.501884	-7.835078	8.387371	99.91331
936.5784	105.5486	60.38887	40.78628	23.08224	14.07669	10.44899	1.090778	4.939998	-10.15644	2.176061	87.94791
936.8954	108.6541	58.69065	44.60449	19.05693	15.31012	11.27895	6.161385	10.22318	-15.5684	8.841621	84.81207
937.2123	102.4857	49.45162	41.77427	11.35155	5.701947	5.106075	2.41608	8.915221	-10.04726	13.36297	90.27949
937.5294	104.4209	50.68974	49.56491	17.63245	12.0268	6.21429	11.52047	12.83092	1.982816	13.17269	86.03226
937.8463	81.04044	56.49778	49.96268	27.18365	20.22415	-2.086094	2.211591	7.202396	6.365645	-7.240559	70.65817
938.1632	79.49934	67.46437	36.97606	36.01012	22.4709	-0.4086792	5.688866	0.7999986	3.300352	0.706345	76.46247
938.4801	73.57331	58.33306	31.34263	31.11659	7.910473	-9.163751	5.115149	0.08386177	-2.199898	9.241791	75.20391
938.7971	83.06005	52.74601	39.67172	25.5757	-0.9633096	0.2480994	9.267218	8.500225	-11.57052	13.89824	74.80954
939.1139	74.36767	41.1326	46.7549	16.28459	-1.26584	1.988667	10.81355	6.364292	-20.28371	9.3755	59.02122
939.4308	78.49575	49.05375	33.18334	14.09225	6.105762	7.870568	10.74044	-6.087461	-18.79149	9.180228	63.52283
939.7476	85.44025	49.16999	26.87194	11.99955	12.76291	-5.867373	4.768176	-4.91394	-15.82438	14.97865	56.7529
940.0645	82.32178	45.15713	20.66888	18.70702	7.247159	-0.3357707	3.39673	10.57843	-8.270385	3.857124	64.73603
940.3813	70.84739	47.49896	19.05347	15.54194	4.150709	4.960398	-4.581861	9.806185	-7.556427	8.084559	59.08575
940.6981	68.47285	49.4384	19.62425	12.26812	6.507728	22.03232	1.649115	0.09140044	-2.506326	11.8618	63.03643
941.0149	84.37655	50.75986	26.30427	8.609221	6.056776	15.21611	3.252542	-4.784354	-9.952615	17.68514	70.02617
941.3317	90.28313	42.89556	25.46253	26.88035	4.041832	6.795231	13.85173	8.982285	-7.15832	-0.4956735	68.7847
941.6484	83.50936	50.3486	20.89069	30.11414	1.944525	-5.875356	5.902395	5.80826	-9.544164	-5.416659	70.67219
941.9651	68.80913	45.76794	32.42088	30.19138	13.25757	6.22079	5.166023	4.619882	-13.32234	3.089333	60.25921
942.2819	69.76436	40.13046	39.59918	19.47223	1.46433	7.208299	-0.9815028	6.520001	-16.98223	9.210058	59.42797
942.5986	62.41937	30.44346	42.04378	18.58461	-0.2709316	13.75969	-4.930522	10.01122	-11.12397	5.938966	57.05286
942.9153	62.49571	23.20791	29.66421	22.02776	-1.396482	6.237556	-3.95452	-0.4608712	-3.579977	0.4559181	65.28415
943.2319	77.84367	19.48091	40.24753	24.74462	6.820571	14.15919	6.72394	2.209409	-10.34504	12.06727	56.32365
943.5486	84.26334	25.76387	33.46561	21.35469	-3.35183	7.464761	5.130944	1.49611	-12.92502	9.286273	52.06543
943.8653	71.11752	27.96465	37.03469	20.50653	4.733683	6.177469	2.734933	-7.082219	-11.50727	4.171336	53.62815
944.1819	50.86599	24.46583	16.81079	14.95703	5.997358	0.4943969	-14.93592	-8.868728	-5.499944	-13.80346	56.85701
944.4985	44.14312	34.46909	9.141267	11.74704	4.196996	-0.2562804	-11.64965	-2.532945	0.4943031	-15.10623	58.27567
944.8151	51.63141	39.07965	14.19339	14.78359	-3.170537	-0.2210301	-4.466058	-4.995549	-4.044429	3.093876	52.64574
945.1317	64.78684	34.39721	33.71021	19.10812	-1.277413	-3.894102	14.63534	-7.97432	-7.397831	23.82862	53.38818
945.4482	70.96042	19.98425	25.50985	9.96045	-0.5335556	4.80132	3.661622	0.4891645	-3.960043	24.4648	54.09467
945.7648	62.69678	20.39861	12.20403	7.490111	1.773626	-0.1035993	1.143453	10.86452	5.705773	13.99334	60.9078
946.0814	56.12271	15.88012	15.58802	16.1579	4.003094	-0.3700006	8.063266	10.73651	-6.093714	19.36088	43.3953
946.3978	42.13222	18.72774	35.8065	14.8327	2.931278	-5.503257	13.71094	10.62351	-5.745354	13.28725	42.66936
946.7144	44.82225	17.37662	37.21332	15.35593	2.927042	2.942546	13.57872	7.671895	-10.16391	4.491014	40.90403
947.0308	48.08034	21.80516	24.68088	18.66073	-9.206714	4.748886	7.084665	4.581809	0.6275514	6.033542	45.73046
947.3473	49.05493	16.88886	15.23541	16.37352	-11.66984	13.20208	14.6371	-6.358391	-1.642895	14.15618	28.76196
947.6638	43.50875	15.02767	18.82618	12.35447	-10.09833	9.59826	14.41887	-4.958491	3.039388	11.86896	30.00347
947.9802	49.88628	11.11417	24.41115	5.613914	-2.08593	3.10734	16.12146	2.982532	-17.91277	9.138021	26.16648
948.2966	46.62673	21.16582	25.41486	9.859353	-8.631908	0.5457022	14.81346	12.74126	-19.32431	14.00223	34.15179
948.613	47.76934	25.63029	25.52086	9.35746	3.034806	3.216464	11.16217	4.553382	-6.160388	23.66445	37.38626
948.9294	44.91484	27.98193	22.39086	13.8087	13.20249	7.778131	6.697349	-1.817407	17.20192	27.51572	51.89507
949.2458	47.68072	16.23242	16.21212	10.89073	14.83202	12.2619	-1.316131	-5.485921	10.10602	20.6764	39.1387
949.5621	52.62633	14.8609	14.07988	6.734446	17.21753	11.44163	5.735779	1.000993	-3.308457	15.10777	30.02557
949.8785	59.69889	12.03562	10.64721	4.061835	9.470136	5.025623	9.29231	4.185441	-10.98598	7.206807	20.85226
950.1948	54.81948	14.38377	21.62342	4.445722	8.22765	6.818214	13.62004	10.80616	5.795671	17.89582	28.32811
950.5111	56.05627	11.91969	23.33317	7.307515	4.419751	9.407998	7.243506	7.942184	2.45357	16.07946	27.29259
950.8275	52.2339	22.58742	20.47019	11.54175	11.05897	6.866361	5.429267	0.8462964	4.222582	15.75402	32.06573
951.1437	48.2698	27.65708	15.90657	3.885089	-0.8541828	6.746593	1.406528	-6.427599	-1.408434	-1.170452	30.62119
951.46	36.83618	19.81953	20.76653	6.826399	-4.071351	9.890198	1.263573	0.3124483	5.723094	-6.373572	33.54472
951.7762	41.33315	7.090357	21.10733	10.32837	3.514761	-0.1985603	6.916956	-0.329808	4.771323	-9.131836	36.62167
952.0924	30.83357	10.5242	16.73714	17.53398	13.00649	-10.29763	15.06199	-2.658701	6.171102	6.315651	42.0727
952.4086	30.02132	25.61777	12.21561	4.284123	7.573673	-6.425761	12.75983	-13.61982	-0.06989349	12.27125	34.03288
952.7249	32.20323	27.20726	11.48201	-3.54559	-6.707185	-1.396197	5.453089	-8.964797	-2.88496	7.79104	21.72818
953.041	49.86614	10.09199	22.93152	-2.375727	-14.17937	1.2317	1.523645	3.619561	-9.462479	4.44289	18.05571
953.3572	54.19098	-5.467759	33.28162	17.20813	-5.580883	6.439941	5.40465	12.96474	-4.344543	15.4535	22.06254
953.6733	43.57426	4.612335	27.4173	22.32668	6.386336	6.400806	2.746533	2.850055	-0.6711316	8.102533	24.97571
953.9895	26.87624	16.38634	18.81946	15.52568	6.348035	8.980592	-3.734661	-2.259788	4.717576	3.055082	28.42682
954.3056	26.54963	19.03481	19.78453	4.563294	-1.629339	12.94995	-7.3574	1.609774	-10.69219	-2.548573	20.61497
954.6217	37.69738	9.636233	17.58801	8.669976	-6.299403	21.48856	5.305225	7.812817	-12.34763	7.686158	18.55185
954.9378	47.55655	20.23291	18.39192	12.23817	-11.64914	21.97637	8.888362	7.493845	-10.78016	18.20945	18.49667
955.2538	44.4715	24.52566	23.57503	15.9526	-2.918987	22.81401	7.002489	13.25325	-2.827628	22.97533	30.86364
955.5699	30.5381	20.65521	21.30682	8.773099	-1.141493	13.91478	1.991737	13.54153	4.75888	15.11789	24.89677
955.8859	23.67838	4.628067	11.82348	6.470845	2.099872	2.090251	1.375216	6.218661	21.39297	13.12925	25.60853
956.202	28.9895	19.31318	7.628465	10.42012	-7.241428	-3.546568	3.558315	3.129499	16.4924	13.40016	13.52756
956.5179	31.83823	29.06364	19.94876	18.46153	-1.683199	11.21194	13.14811	-1.442481	3.863318	9.810755	25.45227
956.8339	20.27993	26.11973	19.28883	11.59455	-8.501535	19.56548	15.02265	0.1150049	-11.61265	9.735101	22.47096
957.1499	21.27562	5.134429	35.27668	4.90717	-6.461922	12.82856	7.866101	6.29221	-9.694723	17.77296	36.6499
957.4659	28.36845	-8.15757	25.56807	1.400339	-9.1745	1.49027	2.446215	10.17525	-4.400939	4.254078	38.29932
957.7818	30.96275	-3.624098	19.51321	6.073436	0.4339755	2.126429	19.35119	7.476058	4.934637	1.407546	38.4082
958.0977	26.24212	17.6511	8.73821	8.994261	-0.103511	-7.782953	20.02417	-3.084585	-0.8006957	6.389382	7.370838
958.4136	33.70488	24.61195	23.43674	7.892486	6.412435	-2.055953	20.02581	4.155982	-7.595061	21.36589	6.597901
958.7296	35.84423	18.2906	11.49082	6.59774	2.547421	7.863375	-0.8472918	6.360992	-7.542615	4.592041	5.190927
959.0454	33.08251	14.26274	0.3141674	4.862706	-2.222479	14.3763	4.880737	4.248194	-2.212876	-4.322903	7.007524
959.3613	27.60346	17.23824	-0.3238768	2.932412	-2.534032	11.59747	5.385141	-12.21252	-3.447078	-13.73507	4.167754
959.6771	23.58016	16.2231	17.73058	3.297426	5.269063	12.4912	9.155179	-12.12717	-7.69873	-7.738576	13.02821
959.9929	21.44133	18.82658	17.79089	-2.561742	6.592611	4.771382	2.503541	-1.178608	-6.131432	4.769879	11.34628
960.3088	20.35602	18.06986	7.562949	-0.9027156	11.11232	5.454608	8.372971	1.875942	6.281797	8.510868	11.36874
960.6246	11.45196	9.449668	-10.11213	-5.408233	7.909241	5.95382	15.59869	-11.7865	6.741891	1.220831	13.85274
960.9403	17.80811	8.398681	-9.267956	11.38983	10.60871	8.439098	12.37119	-5.032375	1.656852	-5.042387	12.31995
961.2561	30.73338	5.521936	-3.18549	18.38382	5.599664	8.415131	4.834785	0.8822034	-0.3992182	3.576099	8.467686
961.5718	33.37182	15.70473	13.32444	19.80453	16.58098	13.0573	5.31638	5.485786	7.168607	7.896917	2.776263
961.8876	20.83504	14.43083	3.992014	15.15971	3.123233	3.488426	12.4288	-2.69858	4.309205	3.11307	2.790239
962.2032	20.12031	10.99295	1.473202	19.81368	3.118914	7.453909	17.75511	7.891564	5.783936	2.442258	6.529994
962.519	19.77355	-1.160967	-2.24434	16.29707	5.185524	11.70519	9.628591	10.49958	-8.743793	-5.36713	6.896405
962.8347	20.27279	9.298437	4.339602	4.292225	8.793683	10.03637	5.025865	2.706791	-13.55082	2.962196	6.41057
963.1503	21.25333	8.068037	-4.189825	-1.337599	0.8280633	6.647309	7.472745	-7.047981	-19.93425	2.705111	3.020675
963.4659	20.79967	10.16858	0.6693565	-2.340875	4.435816	13.96816	12.4143	-2.873674	-3.827345	8.759947	11.00712
963.7816	22.44382	-0.2622522	15.4912	2.573422	6.320587	16.87401	14.12111	10.46384	-0.2845061	-1.25432	4.560227
964.0972	23.32169	-1.323301	27.60717	2.072865	-0.5399231	10.02078	12.99477	21.57582	5.623512	0.03618755	10.93976
964.4128	25.69596	-12.70649	17.01781	8.727228	-12.90946	3.336397	7.841331	15.24883	-3.696246	0.1847356	10.10838
964.7284	29.42516	-8.56248	1.999662	4.911439	-4.730108	1.752434	8.669034	3.091985	-1.862751	2.806369	15.90714
965.0439	17.75026	3.269776	8.903838	7.858893	5.714123	5.773919	1.442624	-17.38101	-6.803537	-3.763464	3.255759
965.3595	19.60508	14.34136	22.80563	2.820161	9.179743	15.01912	-0.2887567	-12.03571	-6.748136	4.526309	3.846673
965.675	24.87523	10.05597	18.92405	5.211374	-3.046142	18.21143	7.477273	-9.341473	-14.40982	11.76938	-0.7961126
965.9906	33.84085	-0.7601508	2.860239	-3.215175	-3.022984	13.96912	15.90647	4.346924	-16.70535	6.896312	10.94707
966.3061	14.78738	1.223902	4.833858	-12.70078	-5.555794	10.30698	19.69786	3.049383	-15.83159	-1.970611	12.53253
966.6216	15.36042	6.904755	-0.7534492	-7.0384	-5.667522	11.72389	6.302331	7.467105	-7.256198	-0.09949447	11.54348
966.937	8.706063	9.833444	-0.318128	1.640429	-1.036341	6.378763	7.168399	-5.649822	-0.3423063	-4.547367	1.285837
967.2525	20.5846	5.301884	6.235221	8.558855	6.143027	3.416769	0.1545754	2.010587	0.4797188	-8.983814	6.84362
967.5679	26.57186	4.603513	14.78884	-5.301942	-2.276733	1.54406	17.37252	1.950409	-3.232652	1.500043	9.685129
967.8834	30.40004	9.685025	4.287633	0.3068187	-11.12979	3.865994	13.60127	-3.195584	0.0514513	9.623512	15.63013
968.1987	17.63784	11.2924	-7.867724	1.748421	-3.422511	5.064577	10.40466	-12.02923	-6.407899	2.323998	12.81042
968.5142	19.25908	11.91972	-4.418276	12.34992	2.816009	12.37888	-7.525832	-5.038408	-8.475684	-4.469931	15.38698
968.8295	23.937	5.823112	1.585537	2.009218	-4.330418	15.1039	-6.127759	2.825497	-9.479407	1.57609	16.09185
969.1449	22.78205	6.545894	11.74226	4.097121	-7.31341	9.182956	3.048989	7.106246	-5.462348	2.158842	20.31493
969.4602	13.32401	-3.025742	15.93958	0.675739	4.123457	1.408526	9.382967	10.30083	-17.06046	9.075775	7.324318
969.7756	11.06175	-2.79019	22.71727	7.528412	8.789029	8.875207	6.698589	9.257508	-8.31529	25.22163	-3.317197
970.0909	3.964584	-1.483163	28.13254	-1.826762	1.016937	16.69038	16.16024	-1.734715	-7.934649	33.36326	1.646914
970.4061	12.9914	5.839888	22.33098	0.9484752	-2.170568	16.8897	25.35126	-0.6705892	-2.666086	25.62639	12.21824
970.7214	14.33507	3.993563	23.69041	-2.246407	1.812867	9.822578	19.9356	0.7840616	-12.26349	14.6221	15.08854
971.0367	24.3681	2.324397	22.49614	2.586681	8.259684	9.460257	16.32558	5.572177	-2.182909	8.898615	10.58211
971.3519	16.77733	3.867508	9.488029	-2.307883	10.50811	7.015584	14.96044	5.744867	-2.592397	-4.211314	16.92771
971.6672	16.50503	8.071074	-3.554604	3.611817	3.607682	5.505181	8.733491	16.90601	3.695545	-3.809712	17.21446
971.9824	5.398128	16.40332	-7.878044	-3.171125	8.302148	7.559296	-2.423244	14.96219	3.967451	2.222151	18.09798
972.2975	9.881553	19.90812	3.371556	-9.399544	17.52012	11.51202	-1.713753	-2.990764	6.203303	5.425872	15.62183
972.6127	9.186331	14.74829	-3.146136	-4.428683	19.73577	4.270756	-2.963586	-7.479805	-0.3906997	-2.234276	16.18202
972.9279	16.42611	3.654081	9.427955	13.42389	3.858292	-0.5161335	-2.277609	-1.799726	-6.977332	7.407623	10.44151
973.243	12.55111	-0.1647357	3.252045	23.88531	-8.962579	4.418307	-0.9551828	2.009055	0.7291947	16.59085	8.965569
973.5582	12.8403	10.07366	1.049529	15.65113	-1.886768	7.513283	8.510324	-3.34875	10.52178	20.95382	14.20124
973.8733	9.988757	16.35554	-1.937009	5.934648	-0.7333247	4.228274	12.47553	3.467533	5.997791	13.22801	15.13721
974.1884	6.927199	12.47743	9.963509	-5.383674	-2.853421	7.747406	3.808831	15.42694	-1.697381	9.060432	14.55546
974.5035	-0.3999044	-1.471357	12.53008	-9.354643	-7.047287	6.485587	-10.16273	13.8684	-7.71781	5.001156	11.89159
974.8185	3.845169	0.003556642	12.5815	-1.607197	0.6745829	1.331795	-2.994879	9.142047	-4.998842	5.482034	9.312349
975.1335	11.14054	6.148692	4.756209	6.0558	8.755388	5.320421	0.5693986	-6.540941	-5.338897	-6.998532	7.403174
975.4486	17.66824	9.479595	7.116382	9.06813	3.754343	4.864908	8.109321	-2.740125	-6.208097	-7.344553	9.574319
975.7636	16.04701	9.230517	14.74761	9.027655	1.886815	-0.5641944	7.230422	3.794445	-16.58889	0.2605366	8.164311
